"simulate_model","fit_model","iteration","ACC","LogL","LogPr","LogPo","AIC","BIC","input_param_1","input_param_2","output_param_1","output_param_2","output_param_3","input_param_3"
"TD","TD",45,62.5,-199.11,NA,NA,402.22,409.99,0.319981756620109,0.264156529679894,0.285889810612369,0.139156371867721,NA,NA
"TD","TD",46,90.28,-85.32,NA,NA,174.64,182.41,0.947748523205519,1.36391219958187,0.910835682337025,0.79091551280002,NA,NA
"TD","TD",47,89.17,-97.51,NA,NA,199.02,206.79,0.885661983396858,1.4762263855988,0.884324087229988,0.789046022044829,NA,NA
"TD","TD",48,60.56,-209.16,NA,NA,422.32,430.09,0.119032545015216,0.210982074495405,0.151389891091152,0.0812627448827579,NA,NA
"TD","TD",49,84.44,-116.56,NA,NA,237.12,244.89,0.931592519162223,0.648705839645118,0.993341931605561,0.5299923593046,NA,NA
"TD","TD",50,94.72,-69.21,NA,NA,142.42,150.19,0.753800751408562,2.89878896835935,0.67547933630371,1.37476714778298,NA,NA
"TD","TD",51,63.33,-193.37,NA,NA,390.74,398.51,0.080542077543214,0.38312963815406,0.0131544894831928,0.241643520381577,NA,NA
"TD","TD",52,67.22,-171.99,NA,NA,347.98,355.75,0.0462017410900444,0.577519766520709,0.0142773739773844,0.330524880864941,NA,NA
"TD","TD",53,89.44,-135.43,NA,NA,274.86,282.63,0.407168375095353,0.8810732345608,0.251711483244936,2.52993645880689,NA,NA
"TD","TD",54,85,-109.58,NA,NA,223.16,230.93,0.960197768406942,0.629818245768547,0.888270095480541,0.56944212542399,NA,NA
"TD","TD",55,56.39,-212.61,NA,NA,429.22,436.99,0.745619997614995,0.0838289222957155,0.106207541510076,0.0618933767516765,NA,NA
"TD","TD",56,64.44,-198.28,NA,NA,400.56,408.33,0.387793875532225,0.184212701395154,0.439454707576208,0.119190900441346,NA,NA
"TD","TD",57,63.06,-196.65,NA,NA,397.3,405.07,0.640330957481638,0.323464683257043,0.378501388620085,0.125769810081398,NA,NA
"TD","TD",58,64.17,-197.86,NA,NA,399.72,407.49,0.46626549679786,0.183777129743248,0.414769683322464,0.124067510982056,NA,NA
"TD","TD",59,94.17,-81.73,NA,NA,167.46,175.23,0.781977394130081,1.17335850927503,0.641108020366958,1.53673910720342,NA,NA
"TD","TD",60,60.83,-210.96,NA,NA,425.92,433.69,0.185236022341996,0.162097267924749,0.0156468921983872,0.0679395668200794,NA,NA
"TD","TD",61,63.89,-195.66,NA,NA,395.32,403.09,0.703108243644238,0.190494351089001,0.554474869015794,0.138723311311105,NA,NA
"TD","TD",62,85.56,-113.89,NA,NA,231.78,239.55,0.540940156206489,1.71158919288757,0.584320270637077,0.691919550225077,NA,NA
"TD","TD",63,92.5,-99.29,NA,NA,202.58,210.35,0.265401779906824,1.94766673623564,0.282390797598693,1.97488227428322,NA,NA
"TD","TD",64,63.61,-199.08,NA,NA,402.16,409.93,0.897607917198911,0.209870352875441,0.230300571949309,0.205180169345723,NA,NA
"TD","TD",65,55,-223.15,NA,NA,450.3,458.07,0.398145136190578,0.0485801249742508,0.0154313285250164,0.0385721609806829,NA,NA
"TD","TD",66,65,-193.04,NA,NA,390.08,397.85,0.470244030002505,0.370898498687893,0.663913036605556,0.132524016532289,NA,NA
"TD","TD",67,93.89,-87.29,NA,NA,178.58,186.35,0.824348853668198,1.18002879429133,0.634150955197862,1.89340243717645,NA,NA
"TD","TD",68,63.89,-199.65,NA,NA,403.3,411.07,0.503097830805928,0.322839245665818,0.601677876644268,0.12856645599242,NA,NA
"TD","TD",69,88.06,-108.48,NA,NA,220.96,228.73,0.361050225095823,1.17336245528878,0.153420687661936,1.45582413127028,NA,NA
"TD","TD",70,63.06,-199.43,NA,NA,402.86,410.63,0.964988884748891,0.189227518625557,0.432272059803095,0.138819115996436,NA,NA
"TD","TD",71,93.61,-90.95,NA,NA,185.9,193.67,0.789667062694207,2.04544003671947,0.635107266268147,4.17601093162189,NA,NA
"TD","TD",72,93.89,-78.95,NA,NA,161.9,169.67,0.628910263301805,2.95466302318459,0.719120167109792,1.37308275438781,NA,NA
"TD","TD",73,83.89,-147.46,NA,NA,298.92,306.69,0.415234696352854,0.710676135453296,0.112203796602722,1.41861789118178,NA,NA
"TD","TD",74,89.72,-92.7,NA,NA,189.4,197.17,0.857857148861513,0.936107955831003,0.879921639190545,0.787342970298998,NA,NA
"TD","TD",75,62.78,-203.03,NA,NA,410.06,417.83,0.629901704145595,0.199268886353821,0.879119026915022,0.0682001137585779,NA,NA
"TD","TD",76,62.78,-204.5,NA,NA,413,420.77,0.359289909945801,0.364497002285354,0.793453440844268,0.0666613198494283,NA,NA
"TD","TD",77,89.17,-143.75,NA,NA,291.5,299.27,0.446684151422232,1.46860518856885,0.733020472258246,1.37467735484674,NA,NA
"TD","TD",78,61.94,-202.78,NA,NA,409.56,417.33,0.378760501742363,0.432298531290144,0.0309643853465734,0.179305826697655,NA,NA
"TD","TD",79,63.33,-181.15,NA,NA,366.3,374.07,0.372670353855938,0.686002678703517,0.152624818803216,0.229069493763835,NA,NA
"TD","TD",80,65.28,-190.16,NA,NA,384.32,392.09,0.428967847023159,0.430095953866839,0.611516597140535,0.139777767736942,NA,NA
"TD","TD",81,56.11,-225.72,NA,NA,455.44,463.21,0.111280993092805,0.0420480497825296,0.00889858212011186,0.036080545399159,NA,NA
"TD","TD",82,81.11,-148.02,NA,NA,300.04,307.81,0.142161799827591,1.60663627263189,0.663745671405981,0.531827511961924,NA,NA
"TD","TD",83,93.06,-75.8,NA,NA,155.6,163.37,0.779834397835657,3.55762586234994,0.672971515474404,1.01387343780519,NA,NA
"TD","TD",84,64.44,-185.26,NA,NA,374.52,382.29,0.386252531083301,0.630521601997316,0.130773966698689,0.282468573637142,NA,NA
"TD","TD",85,60,-204.47,NA,NA,412.94,420.71,0.23896856745705,0.3059749789536,0.317454895166789,0.0890551316924416,NA,NA
"TD","TD",86,59.44,-210.17,NA,NA,424.34,432.11,0.670282299863175,0.116263606119901,0.251459762447149,0.095495832766331,NA,NA
"TD","TD",87,86.39,-109.39,NA,NA,222.78,230.55,0.560497718863189,0.79223784707011,0.64805911605777,0.689386958535741,NA,NA
"TD","TD",88,63.06,-199.13,NA,NA,402.26,410.03,0.915246691787615,0.194212660659105,0.259888739395069,0.141321611953022,NA,NA
"TD","TD",89,92.5,-97.54,NA,NA,199.08,206.85,0.589335348224267,0.931611171881569,0.692946675846916,1.37283073978199,NA,NA
"TD","TD",90,83.89,-151.68,NA,NA,307.36,315.13,0.987134294584394,0.600823707412928,0.0595811188129816,2.25333264420412,NA,NA
"TD","TD",91,69.44,-198.37,NA,NA,400.74,408.51,0.401124990079552,0.436571269761771,0.175022911022863,0.57299351540562,NA,NA
"TD","TD",92,57.78,-213.01,NA,NA,430.02,437.79,0.565618214197457,0.0649159974418581,0.0159230019141234,0.0577878328339338,NA,NA
"TD","TD",93,65.56,-189.37,NA,NA,382.74,390.51,0.125127220060676,0.546449628192931,0.237955987611683,0.154451198031567,NA,NA
"TD","TD",94,92.78,-102.13,NA,NA,208.26,216.03,0.791645931312814,0.766796249431272,0.688762505776954,1.60681891547131,NA,NA
"TD","TD",95,58.89,-213,NA,NA,430,437.77,0.0988319513853639,0.092432988807559,0.0154091348081508,0.0586249239595115,NA,NA
"TD","TD",96,83.61,-173.94,NA,NA,351.88,359.65,0.333673485321924,0.79963922020125,0.138919598239752,2.3901510572584,NA,NA
"TD","TD",97,65.83,-182.37,NA,NA,368.74,376.51,0.10172016825527,0.620830333791673,0.0160735529093048,0.286617493707452,NA,NA
"TD","TD",98,61.11,-206.74,NA,NA,417.48,425.25,0.0187283449340612,0.165121834239408,0.0108601719141612,0.122368718811324,NA,NA
"TD","TD",99,88.06,-144.41,NA,NA,292.82,300.59,0.461979309096932,0.880842309403134,0.358236627935314,1.40914255274974,NA,NA
"TD","TD",100,93.61,-89.44,NA,NA,182.88,190.65,0.729020358063281,0.83565291385622,0.64531962106361,1.42372100080554,NA,NA
"TD","RSTD",1,92.78,-101.43,NA,NA,208.86,220.52,0.643091264180839,0.83357874206723,0.416070969661322,0.547287408029468,3.84952758095926,NA
"TD","RSTD",2,93.89,-82.31,NA,NA,170.62,182.28,0.724670132622123,1.43561604238095,0.842368157150848,0.861432519922284,4.59263165106723,NA
"TD","RSTD",3,93.89,-74.43,NA,NA,154.86,166.52,0.950232450617477,2.03779015681686,0.415911378206632,0.783858044463359,3.69888563470603,NA
"TD","RSTD",4,56.94,-211.87,NA,NA,429.74,441.4,0.682289758697152,0.0720224548131227,0.0340350700789687,0,0.0620077006192795,NA
"TD","RSTD",5,86.11,-159.86,NA,NA,325.72,337.38,0.200363578274846,1.00568439900399,0.508488067803548,0.207536701421547,0.981008516483846,NA
"TD","RSTD",6,62.78,-193.74,NA,NA,393.48,405.14,0.321220333920792,0.298665664158762,0.449383158009306,0.217866658578089,0.137642175987239,NA
"TD","RSTD",7,55.56,-222.14,NA,NA,450.28,461.94,0.571441247593611,0.0502132950350642,0.0346111451366522,0,0.0409196058760515,NA
"TD","RSTD",8,64.44,-181.32,NA,NA,368.64,380.3,0.973066303646192,0.392999498639256,0.0262016752335087,0.00628435385991327,0.360476550089876,NA
"TD","RSTD",9,50.83,-249.53,NA,NA,505.06,516.72,0.895209939451888,0.0054737395918251,0.0689679995805737,0.366744337399864,0,NA
"TD","RSTD",10,69.72,-169.03,NA,NA,344.06,355.72,0.0494146177079529,0.507862410508096,0.0220583143703811,0,0.391507627901993,NA
"TD","RSTD",11,60.56,-208.51,NA,NA,423.02,434.68,0.197620301274583,0.18983699940145,0.0263871692325053,0,0.112017865800555,NA
"TD","RSTD",12,73.33,-159,NA,NA,324,335.66,0.0560640415642411,0.566026730462909,0.0251245700929262,0,0.476697658168801,NA
"TD","RSTD",13,80,-113.86,NA,NA,233.72,245.38,0.051307131536305,1.23247370731968,0.03172944778836,0,0.642208423951153,NA
"TD","RSTD",14,61.11,-198.15,NA,NA,402.3,413.96,0.989872474921867,0.208000437050192,0.15460292591547,0.0989348380493993,0.201333001237277,NA
"TD","RSTD",15,86.67,-131.61,NA,NA,269.22,280.88,0.711294803768396,0.57632797351107,0.978072604903088,0.801258658272464,0.839817924287532,NA
"TD","RSTD",16,50.56,-249.53,NA,NA,505.06,516.72,0.0768930825870484,0.00966986734420061,0.344596512412765,0.165334921804193,0,NA
"TD","RSTD",17,94.17,-77.83,NA,NA,161.66,173.32,0.797194604296237,2.5054881726885,0.971172245354674,0.870224581044788,3.32548887231193,NA
"TD","RSTD",18,91.39,-79.96,NA,NA,165.92,177.58,0.731893435353413,1.27495420533688,0.776898153185328,0.762711059153056,0.895425361788846,NA
"TD","RSTD",19,88.33,-98.31,NA,NA,202.62,214.28,0.809085062006488,0.797056699129653,0.879225702268787,0.747049406584013,0.693175387538239,NA
"TD","RSTD",20,90.28,-122.3,NA,NA,250.6,262.26,0.511981163173914,2.39124982816227,0.366279783958285,0.530257500012555,1.78837415943658,NA
"TD","RSTD",21,90.28,-144.4,NA,NA,294.8,306.46,0.226354157319292,1.66897989056053,0.535688887874387,0.247790784771831,1.97289872222098,NA
"TD","RSTD",22,87.78,-120.22,NA,NA,246.44,258.1,0.300222688354552,0.955442077438247,0.163201915708974,0.167137230602272,1.68957401137217,NA
"TD","RSTD",23,71.67,-138.95,NA,NA,283.9,295.56,0.984172471100464,1.69604673600736,0.0233261261370146,0.00832229895013076,0.374267140129948,NA
"TD","RSTD",24,62.5,-195.41,NA,NA,396.82,408.48,0.540354023920372,0.234106497689865,0.369997579725485,0.206210024636854,0.1441050995941,NA
"TD","RSTD",25,63.06,-191.05,NA,NA,388.1,399.76,0.870058757020161,0.327183235902339,0.0226545131287775,0.00191539826230492,0.266042756981391,NA
"TD","RSTD",26,90.83,-127.24,NA,NA,260.48,272.14,0.0660558908712119,1.97567781611326,0.406343721675137,0.148863384479238,4.10607067649303,NA
"TD","RSTD",27,60,-197.43,NA,NA,400.86,412.52,0.973287776112556,0.260513227898628,0.030388749028703,0.0137016300863545,0.207934937236843,NA
"TD","RSTD",28,76.67,-143.97,NA,NA,293.94,305.6,0.290595552418381,1.05573849655212,0.978782394305788,0.614547053783866,0.38732465751195,NA
"TD","RSTD",29,63.61,-198.48,NA,NA,402.96,414.62,0.988910319516435,0.211397308856249,0.999433215318981,0.968746711743479,0.128317154099682,NA
"TD","RSTD",30,90.28,-124.35,NA,NA,254.7,266.36,0.329378831898794,2.0851063261411,0.320740721988655,0.342548980398533,2.48335511960901,NA
"TD","RSTD",31,71.11,-148.74,NA,NA,303.48,315.14,0.11878991080448,0.835414388175023,0.693626298805716,0.18381297505354,0.307431217200726,NA
"TD","RSTD",32,66.39,-181.55,NA,NA,369.1,380.76,0.0508385861758143,0.410096168983728,0.0231167634764287,0,0.347439691437335,NA
"TD","RSTD",33,84.72,-114.1,NA,NA,234.2,245.86,0.684979062527418,0.756628525771442,1,0.79428976094931,0.545411885211225,NA
"TD","RSTD",34,57.22,-211.59,NA,NA,429.18,440.84,0.842564480379224,0.0599249633960426,0.0324012708745487,0,0.0670753852704756,NA
"TD","RSTD",35,89.72,-109.15,NA,NA,224.3,235.96,0.27115519088693,2.69503675574873,0.387880050686973,0.269144345004312,1.62937836047327,NA
"TD","RSTD",36,81.94,-146.22,NA,NA,298.44,310.1,0.779200294986367,0.457588243763894,0.85713573539016,0.776686189908237,0.509413424916598,NA
"TD","RSTD",37,92.5,-78.77,NA,NA,163.54,175.2,0.982565350597724,3.92570209977795,0.689766884245977,0.855541932371758,1.07804526665856,NA
"TD","RSTD",38,63.33,-195.8,NA,NA,397.6,409.26,0.533772448310629,0.225168376229703,0.296910817597938,0.170554890411182,0.160222617831468,NA
"TD","RSTD",39,82.5,-130.87,NA,NA,267.74,279.4,0.128862570039928,1.75030500992181,0.543103357523515,0.383635955677267,0.613661039753073,NA
"TD","RSTD",40,57.22,-212.36,NA,NA,430.72,442.38,0.420502026332542,0.0828633031448371,0.0304535314520966,0,0.0612962141407598,NA
"TD","RSTD",41,92.22,-108.08,NA,NA,222.16,233.82,0.860091791022569,1.2001721150753,0.468348724590045,0.782406838216433,3.12095935390873,NA
"TD","RSTD",42,61.39,-199.94,NA,NA,405.88,417.54,0.633000507717952,0.316391955215622,0.0335261893729723,0.0038005401213584,0.150970590177522,NA
"TD","RSTD",43,91.11,-129.25,NA,NA,264.5,276.16,0.512010124279186,2.01376353887389,0.426384031120061,0.513450055975622,3.61001364202284,NA
"TD","RSTD",44,92.22,-104.49,NA,NA,214.98,226.64,0.4054856733419,3.89528230370438,0.651002209206696,0.513953745044495,1.93805119993742,NA
"TD","RSTD",45,62.22,-195.3,NA,NA,396.6,408.26,0.319981756620109,0.264156529679894,0.411369296939289,0.218120683037579,0.13988079467644,NA
"TD","RSTD",46,93.33,-85.27,NA,NA,176.54,188.2,0.947748523205519,1.36391219958187,0.778358875164761,0.873473502490552,1.6576144864803,NA
"TD","RSTD",47,92.78,-100.02,NA,NA,206.04,217.7,0.885661983396858,1.4762263855988,0.528953803957094,0.803700691678719,1.37588671587675,NA
"TD","RSTD",48,61.39,-208.35,NA,NA,422.7,434.36,0.119032545015216,0.210982074495405,0.0924990859666203,0.0725223047750033,0.113760226005377,NA
"TD","RSTD",49,91.67,-120.93,NA,NA,247.86,259.52,0.931592519162223,0.648705839645118,0.629162148840113,0.847566707562253,4.70695397460898,NA
"TD","RSTD",50,92.5,-70.78,NA,NA,147.56,159.22,0.753800751408562,2.89878896835935,1,0.792893517461313,0.867331132814829,NA
"TD","RSTD",51,64.72,-187.42,NA,NA,380.84,392.5,0.080542077543214,0.38312963815406,0.0200565392731259,0,0.298196371898866,NA
"TD","RSTD",52,73.89,-154.9,NA,NA,315.8,327.46,0.0462017410900444,0.577519766520709,0.0238206450905759,0,0.506393231986728,NA
"TD","RSTD",53,90.56,-115.74,NA,NA,237.48,249.14,0.407168375095353,0.8810732345608,0.960987831716264,0.389614185432073,1.37283042965179,NA
"TD","RSTD",54,91.39,-120.67,NA,NA,247.34,259,0.960197768406942,0.629818245768547,0.53706349995336,0.834242361594725,1.37350029847201,NA
"TD","RSTD",55,57.5,-211.49,NA,NA,428.98,440.64,0.745619997614995,0.0838289222957155,0.038473106785954,0,0.0658545233401486,NA
"TD","RSTD",56,63.89,-198.04,NA,NA,402.08,413.74,0.387793875532225,0.184212701395154,0.385430012815626,0.325746789523183,0.133323938722481,NA
"TD","RSTD",57,60.28,-198.05,NA,NA,402.1,413.76,0.640330957481638,0.323464683257043,0.0275653868081412,0.000807873757092237,0.192534893664121,NA
"TD","RSTD",58,63.89,-197.73,NA,NA,401.46,413.12,0.46626549679786,0.183777129743248,0.402883618948947,0.365057609921542,0.127202453006599,NA
"TD","RSTD",59,92.78,-96.95,NA,NA,199.9,211.56,0.781977394130081,1.17335850927503,0.237173287655145,0.466786889252602,2.39255570927345,NA
"TD","RSTD",60,61.39,-209.48,NA,NA,424.96,436.62,0.185236022341996,0.162097267924749,0.0292922375760633,0,0.0891534884008904,NA
"TD","RSTD",61,62.5,-199.29,NA,NA,404.58,416.24,0.703108243644238,0.190494351089001,0.867298698774417,0.58293484410381,0.0794538107278636,NA
"TD","RSTD",62,91.94,-99.35,NA,NA,204.7,216.36,0.540940156206489,1.71158919288757,0.298609887287528,0.403262279784446,2.25499473502231,NA
"TD","RSTD",63,92.22,-106.89,NA,NA,219.78,231.44,0.265401779906824,1.94766673623564,0.407777318716443,0.368569842026417,2.6760315945775,NA
"TD","RSTD",64,61.94,-197.58,NA,NA,401.16,412.82,0.897607917198911,0.209870352875441,0.426500974663906,0.304836252638119,0.124656695926002,NA
"TD","RSTD",65,54.72,-222.63,NA,NA,451.26,462.92,0.398145136190578,0.0485801249742508,0.0381686850465291,0,0.0398730521698652,NA
"TD","RSTD",66,66.67,-181.65,NA,NA,369.3,380.96,0.470244030002505,0.370898498687893,0.607976505486108,0.312107354185022,0.160896177180627,NA
"TD","RSTD",67,93.89,-87.17,NA,NA,180.34,192,0.824348853668198,1.18002879429133,1,0.701153418489768,2.33424437520926,NA
"TD","RSTD",68,61.39,-195.93,NA,NA,397.86,409.52,0.503097830805928,0.322839245665818,0.0859530243326585,0.0386330818682261,0.277883353464703,NA
"TD","RSTD",69,75.83,-143.13,NA,NA,292.26,303.92,0.361050225095823,1.17336245528878,0.88715269915241,0.421366699745343,0.389099160219446,NA
"TD","RSTD",70,62.5,-198.6,NA,NA,403.2,414.86,0.964988884748891,0.189227518625557,0.302047903886574,0.231363813458065,0.149396053355543,NA
"TD","RSTD",71,94.72,-68.44,NA,NA,142.88,154.54,0.789667062694207,2.04544003671947,0.328383267574328,0.526787623409652,1.37992177351225,NA
"TD","RSTD",72,93.89,-82.26,NA,NA,170.52,182.18,0.628910263301805,2.95466302318459,0.695443052981332,0.830892348245268,4.39694908915927,NA
"TD","RSTD",73,71.67,-146.74,NA,NA,299.48,311.14,0.415234696352854,0.710676135453296,0.579870626161364,0.266703209814159,0.308238533168357,NA
"TD","RSTD",74,87.22,-100.14,NA,NA,206.28,217.94,0.857857148861513,0.936107955831003,0.65996464476787,0.741042630482101,0.656666669517909,NA
"TD","RSTD",75,63.61,-198.61,NA,NA,403.22,414.88,0.629901704145595,0.199268886353821,0.896648950274126,0.599565755222525,0.128824694994572,NA
"TD","RSTD",76,64.44,-189.33,NA,NA,384.66,396.32,0.359289909945801,0.364497002285354,0.46355872527106,0.22850764156499,0.159656836436353,NA
"TD","RSTD",77,78.89,-127.96,NA,NA,261.92,273.58,0.446684151422232,1.46860518856885,1,0.585331516699271,0.422997312483927,NA
"TD","RSTD",78,66.94,-174.22,NA,NA,354.44,366.1,0.378760501742363,0.432298531290144,0.278207797260626,0.153444127057344,0.301131945996474,NA
"TD","RSTD",79,70.28,-151.46,NA,NA,308.92,320.58,0.372670353855938,0.686002678703517,0.911047966087765,0.315530553609485,0.264285403532477,NA
"TD","RSTD",80,67.22,-177.84,NA,NA,361.68,373.34,0.428967847023159,0.430095953866839,0.558142442927029,0.296012369910198,0.213899248905944,NA
"TD","RSTD",81,55.83,-225.46,NA,NA,456.92,468.58,0.111280993092805,0.0420480497825296,0.0285896149268437,0,0.036501035233094,NA
"TD","RSTD",82,85.28,-121.49,NA,NA,248.98,260.64,0.142161799827591,1.60663627263189,0.0990849437419222,0.0748339508078879,1.37815015683977,NA
"TD","RSTD",83,94.72,-68.64,NA,NA,143.28,154.94,0.779834397835657,3.55762586234994,0.396188673420193,0.576445552974347,1.39321951086457,NA
"TD","RSTD",84,67.5,-164.24,NA,NA,334.48,346.14,0.386252531083301,0.630521601997316,0.0577867693433465,0.0130553870852803,0.382019459743218,NA
"TD","RSTD",85,62.22,-192.3,NA,NA,390.6,402.26,0.23896856745705,0.3059749789536,0.593191260482404,0.152324023635418,0.123649043729562,NA
"TD","RSTD",86,58.33,-210.04,NA,NA,426.08,437.74,0.670282299863175,0.116263606119901,0.137688243366997,0.0204970062706356,0.0634760641958936,NA
"TD","RSTD",87,91.11,-128.2,NA,NA,262.4,274.06,0.560497718863189,0.79223784707011,0.540324529183537,0.783693961291503,4.4762628075902,NA
"TD","RSTD",88,62.78,-199.5,NA,NA,405,416.66,0.915246691787615,0.194212660659105,0.217564390119528,0.160081940459523,0.164928957203133,NA
