"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"TD","1",65.56,228.984283066633,NA,NA,461.968566133266,469.740774196166,0.0259367762222338,0.289846624912543,NA
"TD","2",70.83,173.668825152724,NA,NA,351.337650305447,359.109858368347,1e-05,0.292573275583351,NA
"TD","3",89.44,81.392929238499,NA,NA,166.785858476998,174.558066539898,1e-05,0.638781602210952,NA
"TD","4",93.33,64.9161473542558,NA,NA,133.832294708512,141.604502771412,0.00837573845164934,2.03605275332146,NA
"TD","5",95.28,50.260807945004,NA,NA,104.521615890008,112.293823952908,1e-05,1.21338418835324,NA
"TD","6",84.44,114.329922876462,NA,NA,232.659845752924,240.432053815825,1e-05,0.612118282461873,NA
"TD","7",88.61,85.7306105514779,NA,NA,175.461221102956,183.233429165856,1e-05,0.697926790406986,NA
"TD","8",60.56,210.611865202954,NA,NA,425.223730405908,432.995938468808,0.399162191246328,0.047828162498823,NA
"TD","9",59.44,205.939323098971,NA,NA,415.878646197942,423.650854260843,0.0597183422782919,0.0528759769817481,NA
"TD","10",86.39,211.361634952427,NA,NA,426.723269904854,434.495477967754,0.99999,1.26440389494101,NA
"TD","11",53.33,231.037431848967,NA,NA,466.074863697934,473.847071760834,0.100532741967116,0.0311093486260042,NA
"TD","12",57.5,208.601264943096,NA,NA,421.202529886191,428.974737949092,0.128623251384659,0.0370947792765279,NA
"TD","13",92.5,56.4824542149737,NA,NA,116.964908429947,124.737116492848,1e-05,0.846638090234176,NA
"TD","14",58.89,219.320229409587,NA,NA,442.640458819174,450.412666882075,0.105745557137427,0.0524378820853171,NA
"TD","15",86.94,121.017927153499,NA,NA,246.035854306999,253.808062369899,1e-05,0.557301707105867,NA
"TD","16",96.94,35.810821411198,NA,NA,75.6216428223961,83.3938508852964,1e-05,1.11741204706406,NA
"TD","17",65.83,203.080353026962,NA,NA,410.160706053925,417.932914116825,0.0257779053291316,0.061694030918728,NA
"TD","18",53.89,235.634227613343,NA,NA,475.268455226687,483.040663289587,0.01,0.01,NA
"TD","19",54.44,235.89553561259,NA,NA,475.791071225179,483.563279288079,0.01,0.01,NA
"TD","20",96.39,36.4784208429244,NA,NA,76.9568416858489,84.7290497487492,1e-05,1.21371931811121,NA
"TD","21",96.39,38.8897847213584,NA,NA,81.7795694427168,89.5517775056171,0.000110321666997924,1.0498573776012,NA
"TD","22",91.11,54.3957585141731,NA,NA,112.791517028346,120.563725091247,1e-05,0.564473498267607,NA
"TD","23",95.83,43.1756128827233,NA,NA,90.3512257654465,98.1234338283468,1e-05,0.992745228190985,NA
"TD","24",92.78,109.988971644686,NA,NA,223.977943289373,231.750151352273,1e-05,4.38454746061046,NA
"TD","25",90,91.6177620399995,NA,NA,187.235524079999,195.007732142899,1e-05,0.715974728025186,NA
"TD","26",53.33,239.871830071832,NA,NA,483.743660143663,491.515868206563,0.201823453261786,0.0186174920646374,NA
"TD","27",92.22,65.6718522474552,NA,NA,135.34370449491,143.115912557811,1e-05,0.846603259469941,NA
"TD","28",83.33,133.174751729456,NA,NA,270.349503458912,278.121711521812,1e-05,0.459981690432417,NA
"TD","29",86.67,123.700075991004,NA,NA,251.400151982009,259.172360044909,0.0015055528797009,0.653962587972785,NA
"TD","31",93.61,57.877810511869,NA,NA,119.755621023738,127.527829086638,1e-05,0.875314460827872,NA
"TD","32",86.39,113.375504619175,NA,NA,230.75100923835,238.52321730125,1e-05,0.527059304978552,NA
"TD","34",98.33,27.2839415622421,NA,NA,58.5678831244841,66.3400911873844,1e-05,2.35212699331437,NA
"TD","35",91.11,78.400591522805,NA,NA,160.80118304561,168.57339110851,1e-05,0.713785906809389,NA
"TD","36",89.17,92.1852138750038,NA,NA,188.370427750008,196.142635812908,1e-05,0.713844316601123,NA
"TD","37",91.11,88.8299498102745,NA,NA,181.659899620549,189.432107683449,1e-05,0.732944622032104,NA
"TD","38",90.83,143.581130117189,NA,NA,291.162260234377,298.934468297278,0.0947854494113953,5.72706356898915,NA
"TD","39",50.56,232.048614933221,NA,NA,468.097229866443,475.869437929343,1e-05,0.0254695144306638,NA
"TD","40",75,129.226959065501,NA,NA,262.453918131003,270.226126193903,0.0062163589241593,0.385561935220535,NA
"TD","41",61.39,216.976678987522,NA,NA,437.953357975043,445.725566037944,0.166867076545278,0.0408301282411733,NA
"TD","42",89.44,172.680931035183,NA,NA,349.361862070365,357.134070133266,0.951470684693487,1.23726242626437,NA
"TD","43",95.83,39.2791871551319,NA,NA,82.5583743102638,90.3305823731641,1e-05,0.994150941219975,NA
"TD","44",61.39,210.794780239603,NA,NA,425.589560479206,433.361768542107,0.275390097628459,0.0442703374957243,NA
"TD","45",91.39,65.6376558229789,NA,NA,135.275311645958,143.047519708858,1e-05,0.84540433839197,NA
"TD","46",60,206.855110010868,NA,NA,417.710220021737,425.482428084637,0.139460991867159,0.0642485785497103,NA
"TD","47",53.06,234.903867153549,NA,NA,473.807734307099,481.579942369999,1e-05,0.0220928634408968,NA
"TD","48",54.44,220.648012300277,NA,NA,445.296024600554,453.068232663455,0.217001660988489,0.0371443365751988,NA
"TD","49",91.94,82.1314305546008,NA,NA,168.262861109202,176.035069172102,1e-05,0.752199991278059,NA
"TD","50",60.83,193.937095651025,NA,NA,391.87419130205,399.646399364951,0.107217407567759,0.0772547490226804,NA
"TD","51",87.78,113.632513838647,NA,NA,231.265027677294,239.037235740195,1e-05,0.639846697086915,NA
"TD","52",55.28,238.444712752947,NA,NA,480.889425505895,488.661633568795,0.36254507175898,0.0242102205627555,NA
"TD","53",84.17,112.337655860535,NA,NA,228.67531172107,236.447519783971,1e-05,0.539701125760188,NA
"TD","54",60.56,220.143265004004,NA,NA,444.286530008008,452.058738070909,1e-05,0.0382803738910226,NA
"TD","55",96.11,53.3493038873056,NA,NA,110.698607774611,118.470815837511,1e-05,1.04760321940092,NA
"TD","56",91.39,73.3101285796447,NA,NA,150.620257159289,158.39246522219,1e-05,0.818634316679858,NA
"TD","57",97.78,19.0809929524431,NA,NA,42.1619859048863,49.9341939677866,1e-05,1.26983727321792,NA
"TD","58",90.28,86.0510881202264,NA,NA,176.102176240453,183.874384303353,1e-05,0.752191610950696,NA
"TD","59",91.39,71.7171880666604,NA,NA,147.434376133321,155.206584196221,1e-05,0.794136850021547,NA
"TD","60",69.44,157.10139370135,NA,NA,318.202787402699,325.974995465599,0.0145652033467715,0.305092598365508,NA
"TD","61",83.33,121.155540501203,NA,NA,246.311081002405,254.083289065305,1e-05,0.577409708756342,NA
"TD","62",55.28,224.938777112205,NA,NA,453.877554224411,461.649762287311,0.0145697419608735,0.0379642363979596,NA
