"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"TD","68",54.72,229.22,NA,NA,462.44,470.21,0.0999037302257716,0.0368772834607446,NA
"TD","69",49.17,256.35,NA,NA,516.7,524.47,0.0172385869614721,0.00446287004185361,NA
"TD","70",89.72,83.73,NA,NA,171.46,179.23,0,0.673283844161466,NA
"TD","71",56.94,222.83,NA,NA,449.66,457.43,0,0.033477506640722,NA
"TD","72",48.06,248.22,NA,NA,500.44,508.21,0.01375,0.00340292841648589,NA
"TD","73",53.61,232.58,NA,NA,469.16,476.93,0.01,0.01,NA
"TD","74",72.78,151.74,NA,NA,307.48,315.25,0.0264631009095181,0.589383805493979,NA
"TD","75",47.78,256.03,NA,NA,516.06,523.83,0.01,0.01,NA
"TD","76",49.44,237.7,NA,NA,479.4,487.17,0.01,0.01,NA
"TD","77",55,204.58,NA,NA,413.16,420.93,0.205106135395908,0.042414130059043,NA
"TD","78",94.17,54.64,NA,NA,113.28,121.05,0.00568850007703743,1.18013378244557,NA
"TD","79",90.56,76.89,NA,NA,157.78,165.55,0,0.751175726544177,NA
"TD","80",84.72,100.55,NA,NA,205.1,212.87,0.00256990169696244,0.560545337437214,NA
"TD","81",57.78,224.81,NA,NA,453.62,461.39,0.39253767381435,0.0309523413585003,NA
"TD","82",96.11,53.42,NA,NA,110.84,118.61,0,0.989215027644562,NA
"TD","83",51.39,229.48,NA,NA,462.96,470.73,0.01,0.01,NA
"TD","84",56.94,232.4,NA,NA,468.8,476.57,0.01,0.01,NA
"TD","85",50.83,232.4,NA,NA,468.8,476.57,0.891708223960746,0.0234799425803482,NA
"TD","86",57.78,213.77,NA,NA,431.54,439.31,0.275412574012336,0.0421813092407099,NA
"TD","87",78.89,164.69,NA,NA,333.38,341.15,0,0.495374879825774,NA
"TD","88",59.72,228.23,NA,NA,460.46,468.23,0.0632047513871027,0.0393927321736392,NA
"TD","89",55.83,229.06,NA,NA,462.12,469.89,0.01,0.01,NA
"TD","90",65,203.92,NA,NA,411.84,419.61,0,0.168757400188273,NA
"TD","91",83.89,124.68,NA,NA,253.36,261.13,0,0.51552094046209,NA
"TD","92",55,229.54,NA,NA,463.08,470.85,0.104392664144393,0.0323440942615718,NA
"TD","93",79.44,148.78,NA,NA,301.56,309.33,0,0.492316023246223,NA
"TD","94",98.33,19.28,NA,NA,42.56,50.33,0,1.35662630297621,NA
"TD","95",84.17,122.45,NA,NA,248.9,256.67,0,0.537933847753854,NA
"TD","96",57.78,218.39,NA,NA,440.78,448.55,0,0.0338545562491384,NA
"TD","97",88.06,74.38,NA,NA,152.76,160.53,0.00218887541593384,0.72029256393189,NA
"TD","98",52.22,233.55,NA,NA,471.1,478.87,0.01,0.01,NA
"TD","99",91.67,61.1,NA,NA,126.2,133.97,0,0.84230782110899,NA
"TD","100",90.56,85.62,NA,NA,175.24,183.01,0,0.751748735467712,NA
"TD","101",70,179.33,NA,NA,362.66,370.43,0,0.308768061031428,NA
"TD","102",84.17,181.31,NA,NA,366.62,374.39,0.92675687108853,0.835678885744091,NA
"TD","103",51.11,225.33,NA,NA,454.66,462.43,0.01,0.01,NA
"TD","104",97.5,31.2,NA,NA,66.4,74.17,0,1.20521594216925,NA
"TD","105",96.11,43.19,NA,NA,90.38,98.15,0,0.983825404571297,NA
"TD","106",55,223.43,NA,NA,450.86,458.63,0.01,0.01,NA
"TD","107",83.33,111.65,NA,NA,227.3,235.07,0.0259508187021229,1.72417097092943,NA
"TD","108",57.5,224.82,NA,NA,453.64,461.41,0.01,0.01,NA
"TD","109",69.44,163.03,NA,NA,330.06,337.83,0.025747171249009,0.428452828313058,NA
"TD","110",97.5,35.7,NA,NA,75.4,83.17,0.00116659745713309,1.1953741699169,NA
"TD","111",89.44,75.72,NA,NA,155.44,163.21,0,0.726407272657458,NA
"TD","113",91.11,66.53,NA,NA,137.06,144.83,0,0.726538029159188,NA
"TD","114",52.5,227.95,NA,NA,459.9,467.67,0.01,0.01,NA
"TD","115",64.72,192.67,NA,NA,389.34,397.11,0.0295220735469496,0.380410157600548,NA
"TD","116",60.56,200.44,NA,NA,404.88,412.65,0.827084364344618,0.057994097994882,NA
"TD","117",53.06,234.7,NA,NA,473.4,481.17,0.01,0.01,NA
"TD","118",92.22,72.93,NA,NA,149.86,157.63,0,0.744687743126267,NA
"TD","119",99.17,14.21,NA,NA,32.42,40.19,0,2.09937020675238,NA
"TD","120",92.78,59.52,NA,NA,123.04,130.81,0,0.810881394674918,NA
