"simulate_model","fit_model","iteration","ACC","LogL","LogPr","LogPo","AIC","BIC","input_param_1","input_param_2","output_param_1","output_param_2","output_param_3","input_param_3"
"TD","TD",77,100,-112.52,NA,NA,229.04,236.81,0.446684151422232,2.46860518856885,0.277312325674743,1.01341350523182,NA,NA
"TD","TD",78,100,-117.78,NA,NA,239.56,247.33,0.378760501742363,1.43229853129014,0.1641303766749,1.0336811031683,NA,NA
"TD","TD",79,100,-117.78,NA,NA,239.56,247.33,0.372670353855938,1.68600267870352,0.1641303766749,1.0336811031683,NA,NA
"TD","TD",80,100,-119.14,NA,NA,242.28,250.05,0.428967847023159,1.43009595386684,0.152080222467619,1.00111918985592,NA,NA
"TD","TD",81,100,-135.22,NA,NA,274.44,282.21,0.111280993092805,1.04204804978253,0.101765555201503,1.00054338155922,NA,NA
"TD","TD",82,100,-115.33,NA,NA,234.66,242.43,0.142161799827591,2.60663627263189,0.119738089491422,1.1729426718587,NA,NA
"TD","TD",83,100,-90.76,NA,NA,185.52,193.29,0.779834397835657,4.55762586234994,0.878091714095037,9.93892371048648,NA,NA
"TD","TD",84,100,-114.46,NA,NA,232.92,240.69,0.386252531083301,1.63052160199732,0.175151969132475,1.00040883154129,NA,NA
"TD","TD",85,100,-122.38,NA,NA,248.76,256.53,0.23896856745705,1.3059749789536,0.148495249394587,1.02427946441958,NA,NA
"TD","TD",86,100,-106.01,NA,NA,216.02,223.79,0.670282299863175,1.1162636061199,0.780324686080404,1.00050496022066,NA,NA
"TD","TD",87,100,-111.36,NA,NA,226.72,234.49,0.560497718863189,1.79223784707011,0.46730394597074,1.00042731111876,NA,NA
"TD","TD",88,100,-116.38,NA,NA,236.76,244.53,0.915246691787615,1.1942126606591,0.862586013546486,1.00223277126771,NA,NA
"TD","TD",89,100,-108.74,NA,NA,221.48,229.25,0.589335348224267,1.93161117188157,0.551831562433484,1.00075577199081,NA,NA
"TD","TD",90,100,-103.58,NA,NA,211.16,218.93,0.987134294584394,1.60082370741293,0.887901140652981,9.96470820569235,NA,NA
"TD","TD",91,100,-116.07,NA,NA,236.14,243.91,0.401124990079552,1.43657126976177,0.14780849506582,1.02448520837032,NA,NA
"TD","TD",92,100,-121.76,NA,NA,247.52,255.29,0.565618214197457,1.06491599744186,0.624574620060065,1.00007496948738,NA,NA
"TD","TD",93,100,-127.12,NA,NA,258.24,266.01,0.125127220060676,1.54644962819293,0.114450960378015,1.0699437840281,NA,NA
"TD","TD",94,100,-93.01,NA,NA,190.02,197.79,0.791645931312814,1.76679624943127,0.880049541944484,9.93298114046809,NA,NA
"TD","TD",95,100,-137.31,NA,NA,278.62,286.39,0.0988319513853639,1.09243298880756,0.0860661158070468,1.08036893593414,NA,NA
"TD","TD",96,100,-115.53,NA,NA,235.06,242.83,0.333673485321924,1.79963922020125,0.185923322287769,1.04852194257551,NA,NA
"TD","TD",97,100,-132.63,NA,NA,269.26,277.03,0.10172016825527,1.62083033379167,0.103380515047855,1.01648480256425,NA,NA
"TD","TD",98,100,-140.45,NA,NA,284.9,292.67,0.0187283449340612,1.16512183423941,0.019618928121641,1.14644520557062,NA,NA
"TD","TD",99,100,-116.87,NA,NA,237.74,245.51,0.461979309096932,1.88084230940313,0.162085747503289,1.0004309584587,NA,NA
"TD","TD",100,100,-90.76,NA,NA,185.52,193.29,0.729020358063281,1.83565291385622,0.878091714095037,9.93892371048648,NA,NA
"TD","RSTD",1,100,-98.72,NA,NA,203.44,215.1,0.643091264180839,1.83357874206723,0.641089729392177,0.748838530689006,1.08309530783572,NA
"TD","RSTD",2,100,-90.39,NA,NA,186.78,198.44,0.724670132622123,2.43561604238095,0.37237077375858,0.711431475656099,8.20866774555772,NA
"TD","RSTD",3,100,-101.06,NA,NA,208.12,219.78,0.950232450617477,3.03779015681686,0.151659227941454,0.456025502449755,1.12057247251713,NA
"TD","RSTD",4,100,-106.01,NA,NA,218.02,229.68,0.682289758697152,1.07202245481312,0.716927593334805,0.767545282182193,1.00787011376774,NA
"TD","RSTD",5,100,-110.95,NA,NA,227.9,239.56,0.200363578274846,2.00568439900399,0.151978941434402,0.142072386708264,1.05403712037036,NA
"TD","RSTD",6,100,-123.78,NA,NA,253.56,265.22,0.321220333920792,1.29866566415876,0.150609957663191,0.148210363902109,1.0018964245785,NA
"TD","RSTD",7,100,-116.96,NA,NA,239.92,251.58,0.571441247593611,1.05021329503506,0.189112225534529,0.305852392328019,1.00110850911743,NA
"TD","RSTD",8,100,-104.76,NA,NA,215.52,227.18,0.973066303646192,1.39299949863926,0.150667625053277,0.453808347399485,1.05368016631534,NA
"TD","RSTD",9,100,-121.9,NA,NA,249.8,261.46,0.895209939451888,1.00547373959183,0.162777580942804,0.432604830876958,1.00080117384479,NA
"TD","RSTD",10,100,-130.5,NA,NA,267,278.66,0.0494146177079529,1.5078624105081,0.0376169473658187,0.0334800669118578,1.919888120596,NA
"TD","RSTD",11,100,-124.22,NA,NA,254.44,266.1,0.197620301274583,1.18983699940145,0.134991210409334,0.118749530904753,1.01009945017936,NA
"TD","RSTD",12,100,-120.42,NA,NA,246.84,258.5,0.0560640415642411,1.56602673046291,0.0532687856845618,0.0516684395195752,1.92496061229877,NA
"TD","RSTD",13,100,-120.13,NA,NA,246.26,257.92,0.051307131536305,2.23247370731968,0.050266224704922,0.0468084328937247,1.98625769215427,NA
"TD","RSTD",14,100,-108.37,NA,NA,222.74,234.4,0.989872474921867,1.20800043705019,0.155226835591691,0.463445671411854,1.00897552115589,NA
"TD","RSTD",15,100,-90.39,NA,NA,186.78,198.44,0.711294803768396,1.57632797351107,0.37237077375858,0.711431475656099,8.20866774555772,NA
"TD","RSTD",16,100,-134.39,NA,NA,274.78,286.44,0.0768930825870484,1.0096698673442,0.0653792957993839,0.0571078923948274,1.12441715932202,NA
"TD","RSTD",17,100,-90.39,NA,NA,186.78,198.44,0.797194604296237,3.5054881726885,0.37237077375858,0.711431475656099,8.20866774555772,NA
"TD","RSTD",18,100,-90.39,NA,NA,186.78,198.44,0.731893435353413,2.27495420533688,0.37237077375858,0.711431475656099,8.20866774555772,NA
"TD","RSTD",19,100,-92.96,NA,NA,191.92,203.58,0.809085062006488,1.79705669912965,0.744215397765532,0.855540526226327,6.95107817240579,NA
"TD","RSTD",20,100,-107.5,NA,NA,221,232.66,0.511981163173914,3.39124982816227,0.99971395722025,0.478298835718291,1.09373160025962,NA
"TD","RSTD",21,100,-111.18,NA,NA,228.36,240.02,0.226354157319292,2.66897989056053,0.283396125052217,0.224691391408399,1.07741804076452,NA
"TD","RSTD",22,100,-114.43,NA,NA,234.86,246.52,0.300222688354552,1.95544207743825,0.294145888686174,0.236824282955299,1.0227617533307,NA
"TD","RSTD",23,100,-101.06,NA,NA,208.12,219.78,0.984172471100464,2.69604673600736,0.151659227941454,0.456025502449755,1.12057247251713,NA
"TD","RSTD",24,100,-111.94,NA,NA,229.88,241.54,0.540354023920372,1.23410649768987,0.183964577792093,0.278987193254556,1.00132832987912,NA
"TD","RSTD",25,100,-107.52,NA,NA,221.04,232.7,0.870058757020161,1.32718323590234,0.165866619373159,0.35264022873445,1.03658604277997,NA
"TD","RSTD",26,100,-112.29,NA,NA,230.58,242.24,0.0660558908712119,2.97567781611326,0.0685338671690145,0.0578771537036168,1.63252551254446,NA
"TD","RSTD",27,100,-111,NA,NA,228,239.66,0.973287776112556,1.26051322789863,0.391614612649603,0.73524633798551,1.04125933311064,NA
"TD","RSTD",28,100,-111.05,NA,NA,228.1,239.76,0.290595552418381,2.05573849655212,0.321730385764377,0.248934126251245,1.0674227453513,NA
"TD","RSTD",29,100,-108.37,NA,NA,222.74,234.4,0.988910319516435,1.21139730885625,0.155226835591691,0.463445671411854,1.00897552115589,NA
"TD","RSTD",30,100,-111.05,NA,NA,228.1,239.76,0.329378831898794,3.0851063261411,0.321730385764377,0.248934126251245,1.0674227453513,NA
"TD","RSTD",31,100,-117.77,NA,NA,241.54,253.2,0.11878991080448,1.83541438817502,0.0952962331136427,0.0754324083349851,1.42650825150179,NA
"TD","RSTD",32,100,-130.5,NA,NA,267,278.66,0.0508385861758143,1.41009616898373,0.0376169473658187,0.0334800669118578,1.919888120596,NA
"TD","RSTD",33,100,-90.39,NA,NA,186.78,198.44,0.684979062527418,1.75662852577144,0.37237077375858,0.711431475656099,8.20866774555772,NA
"TD","RSTD",34,100,-110.87,NA,NA,227.74,239.4,0.842564480379224,1.05992496339604,0.529268032366852,0.7506241006377,1.00472627567745,NA
"TD","RSTD",35,100,-111.85,NA,NA,229.7,241.36,0.27115519088693,3.69503675574873,0.33407318016431,0.249734624857279,1.03850220675996,NA
"TD","RSTD",36,100,-97.17,NA,NA,200.34,212,0.779200294986367,1.45758824376389,0.653572787791437,0.778134285994826,1.17925558093771,NA
"TD","RSTD",37,100,-101.06,NA,NA,208.12,219.78,0.982565350597724,4.92570209977795,0.151659227941454,0.456025502449755,1.12057247251713,NA
"TD","RSTD",38,100,-111.94,NA,NA,229.88,241.54,0.533772448310629,1.2251683762297,0.183964577792093,0.278987193254556,1.00132832987912,NA
"TD","RSTD",39,100,-112.31,NA,NA,230.62,242.28,0.128862570039928,2.75030500992181,0.0956409172219963,0.071563602932858,1.50237678938067,NA
"TD","RSTD",40,100,-123.8,NA,NA,253.6,265.26,0.420502026332542,1.08286330314484,0.147490801260451,0.152410783645283,1.00083560795,NA
"TD","RSTD",41,100,-92.84,NA,NA,191.68,203.34,0.860091791022569,2.2001721150753,0.689274169054239,0.844900057924654,7.49952692441216,NA
"TD","RSTD",42,100,-107.51,NA,NA,221.02,232.68,0.633000507717952,1.31639195521562,0.365357093628274,0.56324151311262,1.0015825842812,NA
"TD","RSTD",43,100,-107.5,NA,NA,221,232.66,0.512010124279186,3.01376353887389,0.99971395722025,0.478298835718291,1.09373160025962,NA
"TD","RSTD",44,100,-108.64,NA,NA,223.28,234.94,0.4054856733419,4.89528230370438,0.998955085967798,0.465882741453234,1.00066071325915,NA
"TD","RSTD",45,100,-123.78,NA,NA,253.56,265.22,0.319981756620109,1.26415652967989,0.150609957663191,0.148210363902109,1.0018964245785,NA
"TD","RSTD",46,100,-101.06,NA,NA,208.12,219.78,0.947748523205519,2.36391219958187,0.151659227941454,0.456025502449755,1.12057247251713,NA
"TD","RSTD",47,100,-112.51,NA,NA,231.02,242.68,0.885661983396858,2.4762263855988,0.576553114587721,0.792832280031919,1.03172139146652,NA
"TD","RSTD",48,100,-130.15,NA,NA,266.3,277.96,0.119032545015216,1.2109820744954,0.105526744887178,0.0864775945575391,1.05953918937805,NA
"TD","RSTD",49,100,-100.58,NA,NA,207.16,218.82,0.931592519162223,1.64870583964512,0.148657708208035,0.419485329170856,1.12932026411919,NA
"TD","RSTD",50,100,-90.39,NA,NA,186.78,198.44,0.753800751408562,3.89878896835935,0.37237077375858,0.711431475656099,8.20866774555772,NA
"TD","RSTD",51,100,-123.02,NA,NA,252.04,263.7,0.080542077543214,1.38312963815406,0.0707049441737078,0.0621385419061033,1.33657441842107,NA
"TD","RSTD",52,100,-130.6,NA,NA,267.2,278.86,0.0462017410900444,1.57751976652071,0.0377341686319576,0.0336019805569262,1.79297800289146,NA
"TD","RSTD",53,100,-114.06,NA,NA,234.12,245.78,0.407168375095353,1.8810732345608,0.995625680060679,0.441952114346061,1.00143115338985,NA
"TD","RSTD",54,100,-101.06,NA,NA,208.12,219.78,0.960197768406942,1.62981824576855,0.151659227941454,0.456025502449755,1.12057247251713,NA
"TD","RSTD",55,100,-104.74,NA,NA,215.48,227.14,0.745619997614995,1.08382892229572,0.680085645898942,0.773047916676165,1.01092866812395,NA
"TD","RSTD",56,100,-123.38,NA,NA,252.76,264.42,0.387793875532225,1.18421270139515,0.147255416771466,0.146935172573822,1.00185722627644,NA
"TD","RSTD",57,100,-107.51,NA,NA,221.02,232.68,0.640330957481638,1.32346468325704,0.365357093628274,0.56324151311262,1.0015825842812,NA
"TD","RSTD",58,100,-113.43,NA,NA,232.86,244.52,0.46626549679786,1.18377712974325,0.165560955307752,0.212228172323014,1.0114134001377,NA
"TD","RSTD",59,100,-90.39,NA,NA,186.78,198.44,0.781977394130081,2.17335850927503,0.37237077375858,0.711431475656099,8.20866774555772,NA
"TD","RSTD",60,100,-127.48,NA,NA,260.96,272.62,0.185236022341996,1.16209726792475,0.128628595538428,0.11396008642252,1.00058123997032,NA
"TD","RSTD",61,100,-98.74,NA,NA,203.48,215.14,0.703108243644238,1.190494351089,0.659484435166857,0.755017070631967,1.09726890024125,NA
"TD","RSTD",62,100,-102.27,NA,NA,210.54,222.2,0.540940156206489,2.71158919288757,0.155602602148302,0.208702519575903,1.22594823236703,NA
"TD","RSTD",63,100,-111.85,NA,NA,229.7,241.36,0.265401779906824,2.94766673623564,0.33407318016431,0.249734624857279,1.03850220675996,NA
"TD","RSTD",64,100,-119.3,NA,NA,244.6,256.26,0.897607917198911,1.20987035287544,0.459157203305237,0.760318470990257,1.00105246268374,NA
"TD","RSTD",65,100,-123.8,NA,NA,253.6,265.26,0.398145136190578,1.04858012497425,0.147490801260451,0.152410783645283,1.00083560795,NA
"TD","RSTD",66,100,-120.92,NA,NA,247.84,259.5,0.470244030002505,1.37089849868789,0.163013081613597,0.192425379230566,1.00193429990515,NA
"TD","RSTD",67,100,-92.96,NA,NA,191.92,203.58,0.824348853668198,2.18002879429133,0.744215397765532,0.855540526226327,6.95107817240579,NA
"TD","RSTD",68,100,-106.21,NA,NA,218.42,230.08,0.503097830805928,1.32283924566582,0.162636106428734,0.216178234717419,1.12702894158849,NA
"TD","RSTD",69,100,-113.49,NA,NA,232.98,244.64,0.361050225095823,2.17336245528878,0.461893948164993,0.321108555478744,1.00214266171504,NA
"TD","RSTD",70,100,-111,NA,NA,228,239.66,0.964988884748891,1.18922751862556,0.391614612649603,0.73524633798551,1.04125933311064,NA
"TD","RSTD",71,100,-90.39,NA,NA,186.78,198.44,0.789667062694207,3.04544003671947,0.37237077375858,0.711431475656099,8.20866774555772,NA
"TD","RSTD",72,100,-94.81,NA,NA,195.62,207.28,0.628910263301805,3.95466302318459,0.568612805462233,0.728128970872923,1.21272703376627,NA
"TD","RSTD",73,100,-113.75,NA,NA,233.5,245.16,0.415234696352854,1.7106761354533,0.999282121876943,0.45410695460043,1.0020346385183,NA
"TD","RSTD",74,100,-92.84,NA,NA,191.68,203.34,0.857857148861513,1.936107955831,0.689274169054239,0.844900057924654,7.49952692441216,NA
"TD","RSTD",75,100,-107.51,NA,NA,221.02,232.68,0.629901704145595,1.19926888635382,0.365357093628274,0.56324151311262,1.0015825842812,NA
"TD","RSTD",76,100,-121.12,NA,NA,248.24,259.9,0.359289909945801,1.36449700228535,0.171110293931491,0.163953432074926,1.01322312858216,NA
"TD","RSTD",77,100,-108.64,NA,NA,223.28,234.94,0.446684151422232,2.46860518856885,0.998955085967798,0.465882741453234,1.00066071325915,NA
"TD","RSTD",78,100,-117.95,NA,NA,241.9,253.56,0.378760501742363,1.43229853129014,0.512145712946424,0.330079003585169,1.00003092224719,NA
"TD","RSTD",79,100,-117.95,NA,NA,241.9,253.56,0.372670353855938,1.68600267870352,0.512145712946424,0.330079003585169,1.00003092224719,NA
"TD","RSTD",80,100,-117.35,NA,NA,240.7,252.36,0.428967847023159,1.43009595386684,0.16133376268455,0.189915368157151,1.00022382704072,NA
"TD","RSTD",81,100,-132.15,NA,NA,270.3,281.96,0.111280993092805,1.04204804978253,0.095420735182199,0.0803234040426904,1.01537800865854,NA
"TD","RSTD",82,100,-108.85,NA,NA,223.7,235.36,0.142161799827591,2.60663627263189,0.124752789357418,0.09980537123879,1.18978222219855,NA
"TD","RSTD",83,100,-90.39,NA,NA,186.78,198.44,0.779834397835657,4.55762586234994,0.37237077375858,0.711431475656099,8.20866774555772,NA
"TD","RSTD",84,100,-114.06,NA,NA,234.12,245.78,0.386252531083301,1.63052160199732,0.995625680060679,0.441952114346061,1.00143115338985,NA
"TD","RSTD",85,100,-121.7,NA,NA,249.4,261.06,0.23896856745705,1.3059749789536,0.147572803745414,0.134313940839712,1.00846309123573,NA
"TD","RSTD",86,100,-106.01,NA,NA,218.02,229.68,0.670282299863175,1.1162636061199,0.716927593334805,0.767545282182193,1.00787011376774,NA
"TD","RSTD",87,100,-105.77,NA,NA,217.54,229.2,0.560497718863189,1.79223784707011,0.187352440406742,0.289888238512628,1.00621532923884,NA
"TD","RSTD",88,100,-111.48,NA,NA,228.96,240.62,0.915246691787615,1.1942126606591,0.15425418824518,0.433433444401398,1.00250510929847,NA
"TD","RSTD",89,100,-105.14,NA,NA,216.28,227.94,0.589335348224267,1.93161117188157,0.19849047692162,0.323446724697719,1.06291331691254,NA
"TD","RSTD",90,100,-101.06,NA,NA,208.12,219.78,0.987134294584394,1.60082370741293,0.151659227941454,0.456025502449755,1.12057247251713,NA
"TD","RSTD",91,100,-115.79,NA,NA,237.58,249.24,0.401124990079552,1.43657126976177,0.147198297169411,0.156160534855009,1.03980757182036,NA
"TD","RSTD",92,100,-116.96,NA,NA,239.92,251.58,0.565618214197457,1.06491599744186,0.189112225534529,0.305852392328019,1.00110850911743,NA
"TD","RSTD",93,100,-124.35,NA,NA,254.7,266.36,0.125127220060676,1.54644962819293,0.10218479020682,0.0860123500925848,1.15754656822071,NA
