"simulate_model","fit_model","iteration","ACC","LogL","LogPr","LogPo","AIC","BIC","input_param_1","input_param_2","output_param_1","output_param_2","output_param_3","input_param_3"
"TD","TD",1,100,-99.96,NA,NA,203.92,211.69,0.643091264180839,1.83357874206723,0.877075508297843,9.04803070066467,NA,NA
"TD","TD",2,100,-90.8,NA,NA,185.6,193.37,0.724670132622123,2.43561604238095,0.816260590539577,1.44598169369306,NA,NA
"TD","TD",3,100,-185.25,NA,NA,374.5,382.27,0.950232450617477,3.03779015681686,0.01,1.01,NA,NA
"TD","TD",4,100,-239.85,NA,NA,483.7,491.47,0.682289758697152,1.07202245481312,0.01,1.01,NA,NA
"TD","TD",5,100,-111.26,NA,NA,226.52,234.29,0.200363578274846,2.00568439900399,0.150007585382403,1.07773291190431,NA,NA
"TD","TD",6,100,-123.78,NA,NA,251.56,259.33,0.321220333920792,1.29866566415876,0.150915217548345,1,NA,NA
"TD","TD",7,100,-249.54,NA,NA,503.08,510.85,0.571441247593611,1.05021329503506,0.01,1.01,NA,NA
"TD","TD",8,100,-109.77,NA,NA,223.54,231.31,0.973066303646192,1.39299949863926,0.86837759758632,1.10143791413467,NA,NA
"TD","TD",9,100,-124.48,NA,NA,252.96,260.73,0.895209939451888,1.00547373959183,0.85579280739839,1,NA,NA
"TD","TD",10,100,-132.95,NA,NA,269.9,277.67,0.0494146177079529,1.5078624105081,0.0432182055195495,1.78861484184873,NA,NA
"TD","TD",11,100,-125.75,NA,NA,255.5,263.27,0.197620301274583,1.18983699940145,0.135570960587462,1,NA,NA
"TD","TD",12,100,-120.55,NA,NA,245.1,252.87,0.0560640415642411,1.56602673046291,0.0525877712735405,2.09825100878736,NA,NA
"TD","TD",13,100,-126.85,NA,NA,257.7,265.47,0.051307131536305,2.23247370731968,0.0650306489319555,1.02166048274505,NA,NA
"TD","TD",14,100,-113.5,NA,NA,231,238.77,0.989872474921867,1.20800043705019,0.867363874071237,1.02627613900774,NA,NA
"TD","TD",15,100,-91.65,NA,NA,187.3,195.07,0.711294803768396,1.57632797351107,0.785170362082905,1.01509268818879,NA,NA
"TD","TD",16,100,-135.6,NA,NA,275.2,282.97,0.0768930825870484,1.0096698673442,0.0731733373431954,1.07013713395179,NA,NA
"TD","TD",17,100,-90.8,NA,NA,185.6,193.37,0.797194604296237,3.5054881726885,0.809247600437042,1.35095907255872,NA,NA
"TD","TD",18,100,-90.84,NA,NA,185.68,193.45,0.731893435353413,2.27495420533688,0.803187429380563,1.27637722414359,NA,NA
"TD","TD",19,100,-93.1,NA,NA,190.2,197.97,0.809085062006488,1.79705669912965,0.872607698408596,5.03890265424856,NA,NA
"TD","TD",20,100,-110.55,NA,NA,225.1,232.87,0.511981163173914,3.39124982816227,0.288961114785838,1.06040515891119,NA,NA
"TD","TD",21,100,-112.85,NA,NA,229.7,237.47,0.226354157319292,2.66897989056053,0.174831334573999,1.13655068758487,NA,NA
"TD","TD",22,100,-115.53,NA,NA,235.06,242.83,0.300222688354552,1.95544207743825,0.180083859911149,1.05541707327657,NA,NA
"TD","TD",23,100,-105.78,NA,NA,215.56,223.33,0.984172471100464,2.69604673600736,0.875277700171068,1.29979379690126,NA,NA
"TD","TD",24,100,-249.54,NA,NA,503.08,510.85,0.540354023920372,1.23410649768987,0.01,1.01,NA,NA
"TD","TD",25,100,-113.08,NA,NA,230.16,237.93,0.870058757020161,1.32718323590234,0.881343955049596,5.98414203197261,NA,NA
"TD","TD",26,100,-117.78,NA,NA,239.56,247.33,0.0660558908712119,2.97567781611326,0.0845518743950767,1.11518616509472,NA,NA
"TD","TD",27,100,-112.81,NA,NA,229.62,237.39,0.973287776112556,1.26051322789863,0.864733463490807,1.0269575087593,NA,NA
"TD","TD",28,100,-112.86,NA,NA,229.72,237.49,0.290595552418381,2.05573849655212,0.181503087976284,1.10563283535157,NA,NA
"TD","TD",29,100,-113.57,NA,NA,231.14,238.91,0.988910319516435,1.21139730885625,0.870508143346654,1.10769585978756,NA,NA
"TD","TD",30,100,-113.61,NA,NA,231.22,238.99,0.329378831898794,3.0851063261411,0.215604423880841,1.00395909004742,NA,NA
"TD","TD",31,100,-126.37,NA,NA,256.74,264.51,0.11878991080448,1.83541438817502,0.104994932193347,1.21417438268321,NA,NA
"TD","TD",32,100,-132.96,NA,NA,269.92,277.69,0.0508385861758143,1.41009616898373,0.043386174701102,1.80756540049017,NA,NA
"TD","TD",33,100,-90.81,NA,NA,185.62,193.39,0.684979062527418,1.75662852577144,0.819210672493108,1.51810992010394,NA,NA
"TD","TD",34,100,-111.36,NA,NA,226.72,234.49,0.842564480379224,1.05992496339604,0.834342991904921,1,NA,NA
"TD","TD",35,100,-114.33,NA,NA,232.66,240.43,0.27115519088693,3.69503675574873,0.178622069411649,1.06530659939704,NA,NA
"TD","TD",36,100,-97.31,NA,NA,198.62,206.39,0.779200294986367,1.45758824376389,0.81695357316466,1.1926271625497,NA,NA
"TD","TD",37,100,-104.21,NA,NA,212.42,220.19,0.982565350597724,4.92570209977795,0.886515406448604,5.12873836861224,NA,NA
"TD","TD",38,100,-249.54,NA,NA,503.08,510.85,0.533772448310629,1.2251683762297,0.01,1.01,NA,NA
"TD","TD",39,100,-126.04,NA,NA,256.08,263.85,0.128862570039928,2.75030500992181,0.106259875360858,1.19967102980933,NA,NA
"TD","TD",40,100,-123.85,NA,NA,251.7,259.47,0.420502026332542,1.08286330314484,0.147569480373525,1,NA,NA
"TD","TD",41,100,-93.11,NA,NA,190.22,197.99,0.860091791022569,2.2001721150753,0.828226718727523,1.36502848088266,NA,NA
"TD","TD",42,100,-108.31,NA,NA,220.62,228.39,0.633000507717952,1.31639195521562,0.767770525166773,1,NA,NA
"TD","TD",43,100,-110.54,NA,NA,225.08,232.85,0.512010124279186,3.01376353887389,0.286517244946265,1.0507905218525,NA,NA
"TD","TD",44,100,-112.53,NA,NA,229.06,236.83,0.4054856733419,4.89528230370438,0.27848758653063,1,NA,NA
"TD","TD",45,100,-123.78,NA,NA,251.56,259.33,0.319981756620109,1.26415652967989,0.149809312946733,1,NA,NA
"TD","TD",46,100,-105.77,NA,NA,215.54,223.31,0.947748523205519,2.36391219958187,0.873887937920748,1.32213565744569,NA,NA
"TD","TD",47,100,-114.41,NA,NA,232.82,240.59,0.885661983396858,2.4762263855988,0.881797041817747,4.90882286425183,NA,NA
"TD","TD",48,100,-133.92,NA,NA,271.84,279.61,0.119032545015216,1.2109820744954,0.11623217272315,1,NA,NA
"TD","TD",49,100,-125.14,NA,NA,254.28,262.05,0.931592519162223,1.64870583964512,0.782543533587677,5.57005889714171,NA,NA
"TD","TD",50,100,-90.77,NA,NA,185.54,193.31,0.753800751408562,3.89878896835935,0.877713078195017,9.42430650275147,NA,NA
"TD","TD",51,100,-125.89,NA,NA,255.78,263.55,0.080542077543214,1.38312963815406,0.0750967358023847,1.32489837255751,NA,NA
"TD","TD",52,100,-133.76,NA,NA,271.52,279.29,0.0462017410900444,1.57751976652071,0.0428663612803746,1.71596444952384,NA,NA
"TD","TD",53,100,-116.36,NA,NA,236.72,244.49,0.407168375095353,1.8810732345608,0.27206041238485,1,NA,NA
"TD","TD",54,100,-105.78,NA,NA,215.56,223.33,0.960197768406942,1.62981824576855,0.876043897802327,1.38237925134498,NA,NA
"TD","TD",55,100,-104.83,NA,NA,213.66,221.43,0.745619997614995,1.08382892229572,0.802107678515081,1,NA,NA
"TD","TD",56,100,-123.38,NA,NA,250.76,258.53,0.387793875532225,1.18421270139515,0.147572243418037,1,NA,NA
"TD","TD",57,100,-239.87,NA,NA,483.74,491.51,0.640330957481638,1.32346468325704,0.01,1.01,NA,NA
"TD","TD",58,100,-116.43,NA,NA,236.86,244.63,0.46626549679786,1.18377712974325,0.321364979597135,1,NA,NA
"TD","TD",59,100,-90.8,NA,NA,185.6,193.37,0.781977394130081,2.17335850927503,0.814764491709641,1.44738969263346,NA,NA
"TD","TD",60,100,-128.64,NA,NA,261.28,269.05,0.185236022341996,1.16209726792475,0.130506426362899,1,NA,NA
"TD","TD",61,100,-98.79,NA,NA,201.58,209.35,0.703108243644238,1.190494351089,0.79052083579923,1.09086669717512,NA,NA
"TD","TD",62,100,-105.31,NA,NA,214.62,222.39,0.540940156206489,2.71158919288757,0.327171526157202,1.04020665672042,NA,NA
"TD","TD",63,100,-114.31,NA,NA,232.62,240.39,0.265401779906824,2.94766673623564,0.182370631736011,1.09438512967181,NA,NA
"TD","TD",64,100,-142.27,NA,NA,288.54,296.31,0.897607917198911,1.20987035287544,0.0591936791533269,1,NA,NA
"TD","TD",65,100,-123.85,NA,NA,251.7,259.47,0.398145136190578,1.04858012497425,0.149130023023028,1,NA,NA
"TD","TD",66,100,-122.7,NA,NA,249.4,257.17,0.470244030002505,1.37089849868789,0.155410134301076,1,NA,NA
"TD","TD",67,100,-93.13,NA,NA,190.26,198.03,0.824348853668198,2.18002879429133,0.870798638919254,4.37295040084361,NA,NA
"TD","TD",68,100,-108.9,NA,NA,221.8,229.57,0.503097830805928,1.32283924566582,0.325946051606025,1,NA,NA
"TD","TD",69,100,-115.18,NA,NA,234.36,242.13,0.361050225095823,2.17336245528878,0.195903379794266,1.03760115906071,NA,NA
"TD","TD",70,100,-112.99,NA,NA,229.98,237.75,0.964988884748891,1.18922751862556,0.885554358101718,5.46316447175987,NA,NA
"TD","TD",71,100,-90.77,NA,NA,185.54,193.31,0.789667062694207,3.04544003671947,0.877094505877332,9.03277387487174,NA,NA
"TD","TD",72,100,-94.93,NA,NA,193.86,201.63,0.628910263301805,3.95466302318459,0.801942012604132,1.23439122704626,NA,NA
"TD","TD",73,100,-115.38,NA,NA,234.76,242.53,0.415234696352854,1.7106761354533,0.183562368551222,1,NA,NA
