"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"RSTD","53",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","54",100,242.4,NA,NA,490.8,502.46,0,0,0
"RSTD","55",100,48.55,NA,NA,103.1,114.76,1e-05,1e-05,10
"RSTD","56",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","57",100,242.4,NA,NA,490.8,502.46,0,1e-05,0
"RSTD","58",100,242.38,NA,NA,490.76,502.42,1e-05,1e-05,9.99999999614376e-06
"RSTD","59",100,71.63,NA,NA,149.26,160.92,1e-05,1e-05,10
"RSTD","60",100,96.5,NA,NA,199,210.66,0.018124921934107,0.0121102919175855,0.988865290810219
"RSTD","61",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","62",100,242.33,NA,NA,490.66,502.32,1e-05,1e-05,9.99999995281621e-06
"RSTD","63",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","64",100,38.64,NA,NA,83.28,94.94,1e-05,1e-05,10
"RSTD","65",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","67",100,107.78,NA,NA,221.56,233.22,0.0248900391499735,0.0466177440491518,0.756054847764225
"RSTD","68",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","69",100,240.13,NA,NA,486.26,497.92,9.999999293311e-06,9.999999293311e-06,0.00428474837202931
"RSTD","70",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","71",100,242.38,NA,NA,490.76,502.42,9.99999999677394e-06,9.99999999677394e-06,9.99999999677394e-06
"RSTD","72",100,242.35,NA,NA,490.7,502.36,1e-05,1e-05,9.99999999380701e-06
"RSTD","73",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","74",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","75",100,76.24,NA,NA,158.48,170.14,1e-05,1e-05,10
"RSTD","76",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","77",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","78",100,242.38,NA,NA,490.76,502.42,1e-05,1e-05,1e-05
"RSTD","79",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","80",100,242.33,NA,NA,490.66,502.32,1e-05,1e-05,9.99999999499904e-06
"RSTD","81",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","82",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","83",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,1e-05
"RSTD","84",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","85",100,241.27,NA,NA,488.54,500.2,0.000156128917117955,1e-05,0.00109821256577481
"RSTD","86",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","87",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","88",100,242.35,NA,NA,490.7,502.36,1e-05,1e-05,1e-05
"RSTD","89",100,122.39,NA,NA,250.78,262.44,1e-05,1e-05,10
"RSTD","90",100,181.82,NA,NA,369.64,381.3,0,0.0198367995131921,0.288812234747088
"RSTD","91",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","92",100,241.6,NA,NA,489.2,500.86,1e-05,1e-05,0.000921435389568113
"RSTD","93",100,196.23,NA,NA,398.46,410.12,1e-05,1e-05,10
"RSTD","94",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","95",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","96",100,242.38,NA,NA,490.76,502.42,9.99999999678198e-06,1e-05,9.99999999678198e-06
"RSTD","97",100,85.47,NA,NA,176.94,188.6,1e-05,1e-05,10
"RSTD","98",100,242.33,NA,NA,490.66,502.32,1e-05,1e-05,1e-05
"RSTD","99",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","100",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","101",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","102",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","103",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","104",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","105",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","106",100,242.38,NA,NA,490.76,502.42,1e-05,1e-05,1e-05
"RSTD","107",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","108",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","109",100,153.09,NA,NA,312.18,323.84,0.0268939312412808,0.0310283939704319,0.465505130905899
"RSTD","110",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","111",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","113",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","114",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","115",100,147.8,NA,NA,301.6,313.26,0.0398861900640336,0.0213176725246572,0.637635822412204
"RSTD","116",100,242.39,NA,NA,490.78,502.44,1e-05,1e-05,1e-05
