"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"RSTD","37",100,83.04,NA,NA,172.08,183.74,0.0347901931750588,0.88401692974684,0.794323056061744
"RSTD","38",100,255.33,NA,NA,516.66,528.32,0.87209081899768,0.000824077899799246,6.58373263117372e-06
"RSTD","39",100,245.48,NA,NA,496.96,508.62,0.284943379807549,0.998446567966044,0.0272477336879341
"RSTD","40",100,177.61,NA,NA,361.22,372.88,0.0458222890746482,0.749838686872783,0.416905159257182
"RSTD","41",100,145.06,NA,NA,296.12,307.78,0.659815123376648,0.949803937737452,0.777935157404838
"RSTD","42",100,80.85,NA,NA,167.7,179.36,0.914612769562681,0.910341433021602,2.307973908863
"RSTD","43",100,36.31,NA,NA,78.62,90.28,0.000286786881908967,0.949945699755237,1.05260662527231
"RSTD","44",100,58.74,NA,NA,123.48,135.14,0.0465122683430613,0.997918014554953,1.31137080537104
"RSTD","45",100,115.23,NA,NA,236.46,248.12,0.999993211593872,0.999128960364916,0.908800236039533
"RSTD","46",100,185.12,NA,NA,376.24,387.9,0.999849341129933,0.999867721181682,0.664405566987343
"RSTD","47",100,213.86,NA,NA,433.72,445.38,0.535070803184579,0.999987758414226,0.881329866021
"RSTD","48",100,198.42,NA,NA,402.84,414.5,0.127109903532887,0.987961085152852,0.520591328822086
"RSTD","49",100,137.3,NA,NA,280.6,292.26,0.904378112442378,0.916181924997155,0.968896739842672
"RSTD","50",100,253.99,NA,NA,513.98,525.64,0.945339562498877,0.159964397062972,2.94819317670333e-05
"RSTD","51",100,129.06,NA,NA,264.12,275.78,0.0747805243229804,0.999238218447759,0.871998274831466
"RSTD","52",100,230.8,NA,NA,467.6,479.26,0.92157503559184,0.999861045149512,0.481320096475558
"RSTD","53",100,161.15,NA,NA,328.3,339.96,0.927045318413351,0.999862217786569,0.643044554744619
"RSTD","54",100,238.62,NA,NA,483.24,494.9,0.999992635744406,0.99968997262977,0.48378934183637
"RSTD","55",100,58.02,NA,NA,122.04,133.7,4.02984995680387e-06,0.00502020282280391,1.00629066531226
"RSTD","56",100,74.9,NA,NA,155.8,167.46,0.0425095505050983,0.999978580532423,0.937969578894831
"RSTD","57",100,410.04,NA,NA,826.08,837.74,0.956483608140613,0.941272096462224,8.48722092790096
"RSTD","58",100,157.43,NA,NA,320.86,332.52,0.203774685699098,0.999926811546861,0.699741454948079
"RSTD","59",100,45.59,NA,NA,97.18,108.84,9.45841371100439e-06,0.000503279264458413,1.09657042025845
"RSTD","60",100,101.2,NA,NA,208.4,220.06,0.0226469565767492,0.0200692406915392,1.52282342578766
"RSTD","61",100,222,NA,NA,450,461.66,0.991444002733751,0.999736266990347,0.610988639827809
"RSTD","62",100,218.84,NA,NA,443.68,455.34,0.966391639666609,0.999526464204869,0.0355126110020835
"RSTD","63",100,55.52,NA,NA,117.04,128.7,0.00105094839553399,0.931807946270307,1.67130963889629
"RSTD","64",100,95.57,NA,NA,197.14,208.8,0.930818113704121,0.999640543628449,1.16566316332125
"RSTD","65",100,174.47,NA,NA,354.94,366.6,0.899623000898277,0.940517406304155,0.794764497197691
"RSTD","67",100,188.96,NA,NA,383.92,395.58,0.999139242262857,0.971327976938334,0.409861875113786
"RSTD","68",100,213.4,NA,NA,432.8,444.46,0.846953810335093,0.967047842811994,0.527277769858146
"RSTD","69",100,247.08,NA,NA,500.16,511.82,0.291261503539751,0.978349812698935,0.00481036759580168
"RSTD","70",100,82.6,NA,NA,171.2,182.86,0.00588008561923893,0.999712792538871,0.750278772210742
