"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"RSTD","57",100,242.4,NA,NA,490.8,502.46,1.78467655063326e-05,1.74204098708783e-05,0
"RSTD","58",100,160.85,NA,NA,327.7,339.36,0.194125578328894,1,1.21012291826788
"RSTD","59",100,61.58,NA,NA,129.16,140.82,0,0.532684430348183,0.81546243740434
"RSTD","60",100,118.59,NA,NA,243.18,254.84,0.135869954631863,0.368043734022964,0.540180121713009
"RSTD","61",100,120.84,NA,NA,247.68,259.34,0,0,0.583529814651816
"RSTD","62",100,212.1,NA,NA,430.2,441.86,0.148090233204343,0.0348907296111022,0.0397661777037836
"RSTD","63",100,48.54,NA,NA,103.08,114.74,0,0.409954904149919,1.9135313978378
"RSTD","64",100,90.1,NA,NA,186.2,197.86,0.897422420197285,1,1.55954795685996
"RSTD","65",100,170.09,NA,NA,346.18,357.84,0.852962915561765,1,0.716750871168308
"RSTD","67",100,121.89,NA,NA,249.78,261.44,0,0,0.418480437768544
"RSTD","68",100,206.51,NA,NA,419.02,430.68,0.533974862988048,0.859346173768319,0.572925792903217
"RSTD","69",100,242.07,NA,NA,490.14,501.8,0,0,3.51451213070217e-05
"RSTD","70",100,77.74,NA,NA,161.48,173.14,0.00048558929618302,0.463188852036604,0.729222768910284
"RSTD","71",100,210.12,NA,NA,426.24,437.9,0,0.0297119632298738,0.238669089956063
"RSTD","72",100,242.31,NA,NA,490.62,502.28,3.23857602183722e-06,1.92261516461297e-06,1.98540235313604e-05
"RSTD","73",100,138.19,NA,NA,282.38,294.04,1,1,1.01511743819071
"RSTD","74",100,242.4,NA,NA,490.8,502.46,1.78467655063326e-05,1.74204098708783e-05,0
"RSTD","75",100,105.58,NA,NA,217.16,228.82,1,0.947048400467619,0.946394194948297
"RSTD","76",100,209.15,NA,NA,424.3,435.96,8.18094920169079e-06,8.16644249078626e-06,0.370993697569848
"RSTD","77",100,161.93,NA,NA,329.86,341.52,0.950394422978517,0.91775167055363,0.739340261587628
"RSTD","78",100,52.54,NA,NA,111.08,122.74,0.0462986051842811,0.842033180942688,0.962597170928879
"RSTD","79",100,154,NA,NA,314,325.66,0.960127006736191,1,0.765374297692408
"RSTD","80",100,99.08,NA,NA,204.16,215.82,0.0124304439592688,1,0.558886129920521
"RSTD","81",100,102.3,NA,NA,210.6,222.26,0.00579551906857515,0.301837847272038,1.11376825928949
"RSTD","82",100,87.69,NA,NA,181.38,193.04,0,0.430782325678665,1.03557037867609
"RSTD","83",100,154.15,NA,NA,314.3,325.96,1,1,0.742805581646161
"RSTD","84",100,80.58,NA,NA,167.16,178.82,0,0.417002917469486,1.3085498410878
"RSTD","85",100,185.77,NA,NA,377.54,389.2,0.948231506089019,1,0.49144801256554
"RSTD","86",100,29.85,NA,NA,65.7,77.36,0,0.403929190115292,1.36960862484777
"RSTD","87",100,195.27,NA,NA,396.54,408.2,0.565512363284145,1,0.591353597564359
"RSTD","88",100,221.95,NA,NA,449.9,461.56,0.217371564440712,0.214084439007135,0.0309381713571382
"RSTD","89",100,86.71,NA,NA,179.42,191.08,0,0.371799817742503,0.607937405963588
"RSTD","90",100,193.28,NA,NA,392.56,404.22,0,1.84868924337532e-05,0.161338628778301
"RSTD","91",100,127.39,NA,NA,260.78,272.44,0,0,0.551622538495371
"RSTD","92",100,184.18,NA,NA,374.36,386.02,0.796411901611246,1,0.653270611865803
"RSTD","93",100,134.55,NA,NA,275.1,286.76,0,0.0212085590914062,0.563023007890334
"RSTD","94",100,242.4,NA,NA,490.8,502.46,1.78467655063326e-05,1.74204098708783e-05,0
