"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"RSTD","124",100,81.27,NA,NA,168.54,180.2,0,0.954449101122407,0.694048971552538
"RSTD","125",100,96.2,NA,NA,198.4,210.06,0.0138530319489153,0.847819189084036,9.44711417772055
"RSTD","126",100,107.97,NA,NA,221.94,233.6,0.285813565435586,0.998319907962524,0.965904996023866
"RSTD","127",100,75.33,NA,NA,156.66,168.32,0,0,0.955553890994611
"RSTD","128",100,293.82,NA,NA,593.64,605.3,0,0,0.0348831931641328
"RSTD","129",100,37.19,NA,NA,80.38,92.04,0,0,1.46632454078315
"Utility","1",100,240.74,NA,NA,487.48,499.14,0,0.837186855196016,0.054859410042275
"Utility","2",100,203.7,NA,NA,413.4,425.06,0.57610456611283,1,0.0871474555473193
"Utility","3",100,171.22,NA,NA,348.44,360.1,0.987893625923165,0.715433035554725,2.53016823574068
"Utility","4",100,62.81,NA,NA,131.62,143.28,0.00521824484112643,1,1.19389389728673
"Utility","5",100,147.2,NA,NA,300.4,312.06,0,1,1.18524108426687
"Utility","6",100,275,NA,NA,556,567.66,0.01,0.01,0.01
"Utility","7",100,190.63,NA,NA,387.26,398.92,0.351027253805584,1,0.185702887103351
"Utility","8",100,151.98,NA,NA,309.96,321.62,0.971311168496964,0.667749453361248,2.56185504988826
"Utility","9",100,152.36,NA,NA,310.72,322.38,0,0.877471633087645,0.734612923092209
"Utility","10",100,51.4,NA,NA,108.8,120.46,0,0.9839216456645,1.48871404360202
"Utility","11",100,154.28,NA,NA,314.56,326.22,0.978936595471402,0.716907101138828,2.58991521359353
"Utility","12",100,259.29,NA,NA,524.58,536.24,0.01,0.01,0.01
"Utility","13",100,67,NA,NA,140,151.66,0,1,0.88113263984836
"Utility","14",100,76.52,NA,NA,159.04,170.7,0,0.924352235916052,0.989499204849932
"Utility","15",100,121.68,NA,NA,249.36,261.02,0,0.98716194705874,0.596191863193525
"Utility","16",100,129.05,NA,NA,264.1,275.76,0.950737556848241,0.970986943660981,7.77159667201791
"Utility","17",100,165.48,NA,NA,336.96,348.62,0.0145349306557679,0.396798737695005,10
"Utility","18",100,225.75,NA,NA,457.5,469.16,0,1,0.0352070499204575
"Utility","19",100,192.77,NA,NA,391.54,403.2,0,1,0.384166072801699
"Utility","20",100,36.47,NA,NA,78.94,90.6,0,0.993679534754856,1.25777272144107
"Utility","21",100,101.56,NA,NA,209.12,220.78,0.938632990050708,0.713713606707326,8.2847768940503
"Utility","22",100,37.93,NA,NA,81.86,93.52,0,0.941736295417959,1.32456573897959
"Utility","23",100,46.34,NA,NA,98.68,110.34,0,1,3.28260216757374
"Utility","24",100,231.45,NA,NA,468.9,480.56,0,1,0.0217532793579893
"Utility","25",100,91.55,NA,NA,189.1,200.76,0,1,0.710111213200582
"Utility","26",100,232.19,NA,NA,470.38,482.04,0.996312568714786,0.451470683044984,8.34019332245562
"Utility","27",100,135.27,NA,NA,276.54,288.2,0.981083273354412,0.617863142894994,5.62424183099376
"Utility","28",100,137.6,NA,NA,281.2,292.86,0,1,0.45971190741694
"Utility","29",100,126.31,NA,NA,258.62,270.28,0.00361517340647376,0.986307788400903,0.865640859156967
"Utility","31",100,121.74,NA,NA,249.48,261.14,1,0.57268043258031,7.05326801401919
"Utility","32",100,111.31,NA,NA,228.62,240.28,0,1,0.533391824518369
"Utility","34",100,28.64,NA,NA,63.28,74.94,0,1,3.07695467685863
"Utility","35",100,146.3,NA,NA,298.6,310.26,0.950629230490849,1,0.858171134992137
"Utility","36",100,249.53,NA,NA,505.06,516.72,0.0170710678118655,0.01,0
"Utility","37",100,134.72,NA,NA,275.44,287.1,0.986415788272456,0.795610045429317,2.07602382090915
"Utility","38",100,249.53,NA,NA,505.06,516.72,0.0167082039324994,0.00776393202250021,0
"Utility","39",100,247.33,NA,NA,500.66,512.32,0,0.778227063176134,0.0560322868202387
"Utility","40",100,179.2,NA,NA,364.4,376.06,0.968664187913613,0.696881557120861,1.89822124399241
"Utility","41",100,149.63,NA,NA,305.26,316.92,0.969261727114771,0.601053203963748,5.24956491944589
"Utility","42",100,34.3,NA,NA,74.6,86.26,0,1,1.03503702692224
"Utility","43",100,39.27,NA,NA,84.54,96.2,0,0.999681022134795,0.989044444619843
"Utility","44",100,58.74,NA,NA,123.48,135.14,0,0.781791414612537,3.1822341708813
"Utility","45",100,203.23,NA,NA,412.46,424.12,1,0.888223423928891,0.0838954947190396
"Utility","46",100,130.34,NA,NA,266.68,278.34,0.00193343264735179,1,0.674720933003566
"Utility","47",100,243.32,NA,NA,492.64,504.3,0.56027628851018,1,0.0178817036545011
"Utility","48",100,164.68,NA,NA,335.36,347.02,0,0.981519944304742,0.463678649881952
"Utility","49",100,205.03,NA,NA,416.06,427.72,0.486762239525158,1,0.0545891712571047
"Utility","50",100,246.1,NA,NA,498.2,509.86,0.035279542603223,0.363725389335569,10
"Utility","51",100,279.6,NA,NA,565.2,576.86,0.01,0.01,0.01
"Utility","52",100,231.4,NA,NA,468.8,480.46,0.997254724952186,0.556538310989195,4.32114378358269
"Utility","53",100,119.21,NA,NA,244.42,256.08,0,0.897620259859347,0.885665509757418
"Utility","54",100,193.03,NA,NA,392.06,403.72,0,0.924733742632573,0.666618985448341
"Utility","55",100,53.38,NA,NA,112.76,124.42,0,1,0.995849241291889
"Utility","56",100,70.87,NA,NA,147.74,159.4,1.22835104298157e-16,0.9925,0.86946441713153
"Utility","57",100,410.07,NA,NA,826.14,837.8,0.999969647161379,1,2.03887221329691
"Utility","58",100,91.21,NA,NA,188.42,200.08,0,0.809403303786721,1.85716826368099
"Utility","59",100,137.02,NA,NA,280.04,291.7,1,0.578662199038729,6.43767068241615
