"fit_model","Subject","ACC","LogL","AIC","BIC","param_1","param_2","param_3"
"Utility","54",56.11,255.34,516.68,528.34,0.0249689543619752,0.168000690869363,0.518967434199267
"Utility","55",58.33,235.16,476.32,487.98,0.103412755765021,0.926916887567937,0.0447165343010419
"Utility","56",61.67,264.97,535.94,547.6,0.368845450924709,0.656758127966896,0.176269970405847
"Utility","57",83.06,151.34,308.68,320.34,0.0157257531024516,0.66805558744818,8.91394117148593
"Utility","58",53.06,260.92,527.84,539.5,0.084465168523252,0.926916887567937,0.0447165343010419
"Utility","59",59.72,237.81,481.62,493.28,0.660513881128281,0.472217787357047,0.301168631967157
"Utility","60",67.78,168.72,343.44,355.1,0.0121328081004322,0.475316574098542,3.69488865835592
"Utility","61",56.39,259.15,524.3,535.96,0.065497298753202,0.926916887567937,0.0447165343010419
"Utility","62",53.33,245.46,496.92,508.58,0.402649036608636,0.802243969636038,0.0598670210258662
"Utility","63",61.67,227.35,460.7,472.36,0.00676563624069091,0.000624773325398564,2.19767631264403
"Utility","64",84.17,145.56,297.12,308.78,0.0157257531024516,0.66805558744818,8.91394117148593
"Utility","65",55.28,273.33,552.66,564.32,0.103412755765021,0.0947592356058096,0.669348873476266
"Utility","67",74.72,149.92,305.84,317.5,0.00223140284791581,0.53828073563613,3.98415633095428
"Utility","68",58.33,232.7,471.4,483.06,0.165739183601058,0.228018353549564,0.400119106327057
"Utility","69",51.11,247.8,501.6,513.26,0.45096717171371,0.237081929305568,0.125027357134968
"Utility","70",62.22,187.21,380.42,392.08,6.3503859564662e-05,0.351797909243032,1.41906907781959
"Utility","71",54.17,250.6,507.2,518.86,0.465962450252846,0.0935949867125601,0.766911653336138
"Utility","72",50,294.79,595.58,607.24,0.45096717171371,0.237081929305568,0.125027357134968
"Utility","73",56.39,208.28,422.56,434.22,0.102924682665616,0.814640038879588,0.0869727004617452
"Utility","74",83.89,174.97,355.94,367.6,0.0420595335308462,0.791297274716198,3.21151403291151
"Utility","75",56.11,236,478,489.66,0.102924682665616,0.814640038879588,0.29759650118649
"Utility","76",49.72,256.23,518.46,530.12,0.640506813768297,0.710182401351631,0.0331686495803294
"Utility","77",56.11,264.38,534.76,546.42,0.718267212994397,0.303630819218233,0.320877491030842
"Utility","78",80.83,136.12,278.24,289.9,0.0157257531024516,0.66805558744818,8.91394117148593
"Utility","79",61.11,241.65,489.3,500.96,0.896587244234979,0.824370918676257,0.138221498469829
"Utility","80",64.17,224.46,454.92,466.58,0.0121328081004322,0.475316574098542,3.69488865835592
"Utility","81",92.78,131.91,269.82,281.48,0.0067492429427803,0.66805558744818,8.91394117148593
"Utility","82",58.61,238.44,482.88,494.54,0.00126487106003176,0.000624773325398564,2.19767631264403
"Utility","83",62.22,219.92,445.84,457.5,6.3503859564662e-05,0.351797909243032,1.41906907781959
"Utility","84",61.39,207.66,421.32,432.98,6.3503859564662e-05,0.351797909243032,1.41906907781959
"Utility","85",56.67,251.33,508.66,520.32,0.0420595335308462,0.0206189475727081,0.932477159277648
"Utility","86",61.39,220.26,446.52,458.18,6.3503859564662e-05,0.351797909243032,1.41906907781959
"Utility","87",54.17,248.92,503.84,515.5,0.102924682665616,0.814640038879588,0.0446314223855733
"Utility","88",58.33,246.51,499.02,510.68,0.402649036608636,0.231111740844324,0.433314808672518
"Utility","89",57.78,241.81,489.62,501.28,0.465962450252846,0.0935949867125601,0.766911653336138
"Utility","90",57.22,240.39,486.78,498.44,0.236224385442212,0.0848749988127797,0.766911653336138
"Utility","91",52.22,243.41,492.82,504.48,0.368845450924709,0.656758127966896,0.176269970405847
"Utility","92",57.78,226.6,459.2,470.86,0.595277529263526,0.81666388435103,0.0857774399800594
"Utility","93",56.67,253.33,512.66,524.32,0.265305688930675,0.148462639795616,0.83042317237705
"Utility","94",77.78,206.67,419.34,431,0.0420595335308462,0.931336362846196,2.75164587749168
"Utility","95",57.78,264.26,534.52,546.18,0.449127430627123,0.794342321110889,0.0882398278787728
"Utility","96",56.67,258.53,523.06,534.72,0.103412755765021,0.166633552724599,0.338245546370797
"Utility","97",60.28,186.08,378.16,389.82,6.3503859564662e-05,0.351797909243032,1.41906907781959
"Utility","98",61.67,251.12,508.24,519.9,0.00109807111055257,0.000624773325398564,2.19767631264403
"Utility","99",55.28,239.77,485.54,497.2,0.619812150718644,0.223290912806988,0.766911653336138
"Utility","100",52.5,259.82,525.64,537.3,0.039979167138338,0.841341738241017,0.0683871281021828
"Utility","101",55,269.21,544.42,556.08,0.465962450252846,0.0935949867125601,0.766911653336138
"Utility","102",56.11,226.2,458.4,470.06,0.368845450924709,0.656758127966896,0.176269970405847
"Utility","103",78.33,199.54,405.08,416.74,0.00628437398247416,0.487819063710049,7.3213520552963
"Utility","104",80.56,236.85,479.7,491.36,0.0420595335308462,0.931336362846196,2.75164587749168
"Utility","105",59.44,212.87,431.74,443.4,0.640506813768297,0.710182401351631,0.122972097318619
"Utility","106",61.67,208.44,422.88,434.54,0.0121328081004322,0.475316574098542,3.69488865835592
"Utility","107",84.17,140.81,287.62,299.28,0.0420595335308462,0.861316818781197,2.9815799552016
"Utility","108",58.06,210.7,427.4,439.06,0.368845450924709,0.656758127966896,0.227079185638577
"Utility","109",64.44,213.46,432.92,444.58,0.00628809462797108,0.475316574098542,3.69488865835592
"Utility","110",68.61,172.61,351.22,362.88,0.0121328081004322,0.475316574098542,3.69488865835592
"Utility","111",75.83,183.52,373.04,384.7,0.0420595335308462,0.934076266492546,1.17182860140642
"Utility","113",95,109.41,224.82,236.48,0.000274394210606294,0.794342321110889,3.24872222030535
"Utility","114",63.06,200.87,407.74,419.4,6.3503859564662e-05,0.351797909243032,1.41906907781959
"Utility","115",56.11,221.35,448.7,460.36,0.465962450252846,0.0935949867125601,0.766911653336138
"Utility","116",61.11,225.87,457.74,469.4,0.883017404004931,0.723460657292828,0.11702894885093
"Utility","117",52.78,210.5,427,438.66,0.402649036608636,0.401101995604113,0.334892466809601
"Utility","118",61.11,186.53,379.06,390.72,6.3503859564662e-05,0.351797909243032,1.41906907781959
"Utility","119",61.11,219.13,444.26,455.92,6.3503859564662e-05,0.351797909243032,1.41906907781959
"Utility","120",80,203.61,413.22,424.88,0.0196761235632002,0.735793142711744,6.05491500504315
"Utility","121",60.83,223.68,453.36,465.02,0.0420595335308462,0.472424326223135,0.880642196115106
"Utility","122",56.39,241.8,489.6,501.26,0.265305688930675,0.148462639795616,0.83042317237705
"Utility","123",75.28,247.67,501.34,513,0.00438095153607432,0.487819063710049,7.3213520552963
"Utility","124",65,220.05,446.1,457.76,0.0121328081004322,0.475316574098542,3.69488865835592
"Utility","125",53.06,246.79,499.58,511.24,0.640506813768297,0.710182401351631,0.0634456292651591
"Utility","126",77.78,160.23,326.46,338.12,0.00922695988602931,0.62246527145803,4.39431536244228
"Utility","127",51.11,246.53,499.06,510.72,0.12517126763761,0.435912312241271,0.162297359675914
"Utility","128",51.39,261.65,529.3,540.96,0.413724326295778,0.343516472261399,0.104671118315309
"Utility","129",61.94,196.87,399.74,411.4,0.000125261707231407,0.351797909243032,1.41906907781959
