"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"TD","59",90.83,71.75,NA,NA,147.5,155.27,2.15639172827744e-05,0.778573769706694,NA
"TD","60",85,104.25,NA,NA,212.5,220.27,0.0332059436381902,2.6794270893883,NA
"TD","61",83.33,121.14,NA,NA,246.28,254.05,1.05082879487404e-06,0.575554054376474,NA
"TD","62",64.44,201.55,NA,NA,407.1,414.87,0.0386840699698956,0.414886863727658,NA
"TD","63",98.06,23.36,NA,NA,50.72,58.49,0.00163744338093982,8.5045266218076,NA
"TD","64",95.56,41.42,NA,NA,86.84,94.61,1.12740693692042e-05,0.941999179084948,NA
"TD","65",85.83,107.37,NA,NA,218.74,226.51,2.71028074735976e-06,0.624907629006268,NA
"TD","67",79.44,119.4,NA,NA,242.8,250.57,0.017010427090843,0.681972890083676,NA
"TD","68",55,225.16,NA,NA,454.32,462.09,0.32158310967534,0.040208555955805,NA
"TD","69",50.56,249.54,NA,NA,503.08,510.85,0.975270707276219,3.58447706040398e-07,NA
"TD","70",89.72,83.78,NA,NA,171.56,179.33,5.27967756789768e-05,0.683355001394845,NA
"TD","71",56.94,222.83,NA,NA,449.66,457.43,7.94783108729205e-06,0.0334275866550925,NA
"TD","72",48.06,248.18,NA,NA,500.36,508.13,0.000611712011550735,0.00379063872909809,NA
"TD","73",95.83,47.97,NA,NA,99.94,107.71,0.000337464608134732,1.01868575797114,NA
"TD","74",78.06,124.9,NA,NA,253.8,261.57,0.0343634377781742,1.05364937235869,NA
"TD","75",55,223.8,NA,NA,451.6,459.37,0.340577854611107,0.0331700563217543,NA
"TD","76",70.56,201.45,NA,NA,406.9,414.67,3.56029981382967e-07,0.364808216292916,NA
"TD","77",55.28,203.48,NA,NA,410.96,418.73,0.412183494906386,0.040391138605666,NA
"TD","78",93.89,52.43,NA,NA,108.86,116.63,0.0109373063753541,2.62245456703676,NA
"TD","79",90.56,76.91,NA,NA,157.82,165.59,1.35545160664214e-05,0.760703705179841,NA
"TD","80",86.94,95.55,NA,NA,195.1,202.87,0.0119778998592423,0.883266431151132,NA
"TD","81",95.83,57.27,NA,NA,118.54,126.31,2.85489028673435e-06,1.04078703645897,NA
"TD","82",96.11,53.35,NA,NA,110.7,118.47,1.55329447381556e-05,1.04966983755577,NA
"TD","83",89.17,85.65,NA,NA,175.3,183.07,6.42333888627578e-07,0.694411718955067,NA
"TD","84",96.94,44.7,NA,NA,93.4,101.17,0.000542687011423918,1.18453475728718,NA
"TD","85",52.5,228.8,NA,NA,461.6,469.37,0.330240993607509,0.029543977216248,NA
"TD","86",86.11,216.15,NA,NA,436.3,444.07,0.978233087032051,1.44886195106454,NA
"TD","87",78.89,164.69,NA,NA,333.38,341.15,5.73181484626119e-07,0.50586308803143,NA
"TD","88",60.83,222.64,NA,NA,449.28,457.05,0.244855039278541,0.040223566040278,NA
"TD","89",85.83,93.92,NA,NA,191.84,199.61,6.61829606214149e-06,0.602697974377143,NA
"TD","90",65.28,203.91,NA,NA,411.82,419.59,4.04406142686963e-07,0.165622598825841,NA
"TD","91",83.89,124.68,NA,NA,253.36,261.13,2.50383140167107e-07,0.520296309644255,NA
"TD","92",53.61,228.03,NA,NA,460.06,467.83,0.198210619012703,0.0287263385783892,NA
"TD","93",79.17,148.78,NA,NA,301.56,309.33,2.74611482269089e-06,0.488471491658455,NA
"TD","94",98.61,18.77,NA,NA,41.54,49.31,0.00326277289253548,4.80231983900328,NA
"TD","95",84.72,122.44,NA,NA,248.88,256.65,3.09399141905649e-06,0.549853972418229,NA
"TD","96",79.72,168.12,NA,NA,340.24,348.01,2.25222057374672e-06,0.466890217251906,NA
"TD","97",90,72.78,NA,NA,149.56,157.33,0.00393413081875857,0.890944095573074,NA
"TD","98",79.72,140.44,NA,NA,284.88,292.65,2.58009853029305e-07,0.507560852071444,NA
"TD","99",95,58.48,NA,NA,120.96,128.73,0.0138325155073899,9.95990546226044,NA
"TD","100",90.83,85.49,NA,NA,174.98,182.75,9.43837538961153e-07,0.79089850750281,NA
"TD","101",70,179.33,NA,NA,362.66,370.43,1.10650530076368e-06,0.308918703224627,NA
