"simulate_model","fit_model","iteration","ACC","LogL","LogPr","LogPo","AIC","BIC","input_param_1","input_param_2","output_param_1","output_param_2","output_param_3","input_param_3"
"TD","TD",25,91.67,-93.7,NA,NA,191.4,199.17,0.870058757020161,1.32718323590234,0.864824676523964,1,NA,NA
"TD","TD",26,85.28,-118.77,NA,NA,241.54,249.31,0.0660558908712119,2.97567781611326,0.113059834877155,1.37286397702891,NA,NA
"TD","TD",27,93.33,-86.82,NA,NA,177.64,185.41,0.973287776112556,1.26051322789863,0.880512620945593,1.84823631119174,NA,NA
"TD","TD",28,92.5,-105.53,NA,NA,215.06,222.83,0.290595552418381,2.05573849655212,0.285645409262779,3.05612212221902,NA,NA
"TD","TD",29,92.78,-98.45,NA,NA,200.9,208.67,0.988910319516435,1.21139730885625,0.910506336080653,2.69281041293976,NA,NA
"TD","TD",30,91.94,-94.95,NA,NA,193.9,201.67,0.329378831898794,3.0851063261411,0.212736094870941,2.58064509816944,NA,NA
"TD","TD",31,87.78,-148.76,NA,NA,301.52,309.29,0.11878991080448,1.83541438817502,0.102240550450573,4.47808405936137,NA,NA
"TD","TD",32,88.33,-128.1,NA,NA,260.2,267.97,0.0508385861758143,1.41009616898373,0.0493414127872278,5.82574491276834,NA,NA
"TD","TD",33,93.06,-74.61,NA,NA,153.22,160.99,0.684979062527418,1.75662852577144,0.753514442248593,1,NA,NA
"TD","TD",34,91.39,-100.23,NA,NA,204.46,212.23,0.842564480379224,1.05992496339604,0.861009862916284,1,NA,NA
"TD","TD",35,92.78,-94.25,NA,NA,192.5,200.27,0.27115519088693,3.69503675574873,0.217745455277141,2.95105136666948,NA,NA
"TD","TD",36,94.17,-79.35,NA,NA,162.7,170.47,0.779200294986367,1.45758824376389,0.656317622349899,1.48746963756846,NA,NA
"TD","TD",37,82.78,-127.36,NA,NA,258.72,266.49,0.982565350597724,4.92570209977795,0.0186147103387133,1.01180742764116,NA,NA
"TD","TD",38,91.94,-105.88,NA,NA,215.76,223.53,0.533772448310629,1.2251683762297,0.57234153066654,1.40362482845189,NA,NA
"TD","TD",39,90,-124.44,NA,NA,252.88,260.65,0.128862570039928,2.75030500992181,0.217619672208054,2.58521196948895,NA,NA
"TD","TD",40,79.72,-151.6,NA,NA,307.2,314.97,0.420502026332542,1.08286330314484,0.177063383508798,1.00904834083234,NA,NA
"TD","TD",41,94.17,-80.2,NA,NA,164.4,172.17,0.860091791022569,2.2001721150753,0.678955745758026,1.65225790157948,NA,NA
"TD","TD",42,93.33,-87.24,NA,NA,178.48,186.25,0.633000507717952,1.31639195521562,0.646996105242694,1.37588289346827,NA,NA
"TD","TD",43,93.06,-98.84,NA,NA,201.68,209.45,0.512010124279186,3.01376353887389,0.38382221737494,4.34556476875716,NA,NA
"TD","TD",44,92.22,-108.06,NA,NA,220.12,227.89,0.4054856733419,4.89528230370438,0.393501887207064,5.42796392700413,NA,NA
"TD","TD",45,88.06,-108.34,NA,NA,220.68,228.45,0.319981756620109,1.26415652967989,0.154340839617505,1.44657137190272,NA,NA
"TD","TD",46,93.89,-76.58,NA,NA,157.16,164.93,0.947748523205519,2.36391219958187,0.889509945438249,3.83874568185512,NA,NA
"TD","TD",47,90.83,-94.38,NA,NA,192.76,200.53,0.885661983396858,2.4762263855988,0.864596636935305,1,NA,NA
"TD","TD",48,75.83,-165.91,NA,NA,335.82,343.59,0.119032545015216,1.2109820744954,0.0930665440695328,1,NA,NA
"TD","TD",49,94.44,-75.67,NA,NA,155.34,163.11,0.931592519162223,1.64870583964512,0.890575402328916,5.1525702588307,NA,NA
"TD","TD",50,93.89,-88.2,NA,NA,180.4,188.17,0.753800751408562,3.89878896835935,0.615505032626572,3.49610909871687,NA,NA
"TD","TD",51,74.72,-171.01,NA,NA,346.02,353.79,0.080542077543214,1.38312963815406,0.0184490221630062,1.00486463983495,NA,NA
"TD","TD",52,78.06,-148.93,NA,NA,301.86,309.63,0.0462017410900444,1.57751976652071,0.0185487138218566,1.00889876248481,NA,NA
"TD","TD",53,85,-135.69,NA,NA,275.38,283.15,0.407168375095353,1.8810732345608,0.402372209569427,1,NA,NA
"TD","TD",54,93.89,-77.75,NA,NA,159.5,167.27,0.960197768406942,1.62981824576855,0.879032009652085,1.73557454633708,NA,NA
"TD","TD",55,93.89,-85.51,NA,NA,175.02,182.79,0.745619997614995,1.08382892229572,0.647471635284476,1.43715157984577,NA,NA
"TD","TD",56,85.56,-120.81,NA,NA,245.62,253.39,0.387793875532225,1.18421270139515,0.144681832789462,1.77949688228106,NA,NA
"TD","TD",57,91.67,-90.84,NA,NA,185.68,193.45,0.640330957481638,1.32346468325704,0.727878941807635,1,NA,NA
"TD","TD",58,90.28,-127.11,NA,NA,258.22,265.99,0.46626549679786,1.18377712974325,0.327431237813289,2.45241258890336,NA,NA
"TD","TD",59,94.72,-69.19,NA,NA,142.38,150.15,0.781977394130081,2.17335850927503,0.671567221034318,1.37333787032337,NA,NA
"TD","TD",60,83.61,-150.51,NA,NA,305.02,312.79,0.185236022341996,1.16209726792475,0.100623024351887,1.54107079956045,NA,NA
"TD","TD",61,92.5,-81.67,NA,NA,167.34,175.11,0.703108243644238,1.190494351089,0.75749789711439,1,NA,NA
"TD","TD",62,91.67,-117.63,NA,NA,239.26,247.03,0.540940156206489,2.71158919288757,0.348391160009884,2.93872737092426,NA,NA
"TD","TD",63,92.22,-107.91,NA,NA,219.82,227.59,0.265401779906824,2.94766673623564,0.344155335991107,3.40971064260264,NA,NA
"TD","TD",64,92.22,-104.16,NA,NA,212.32,220.09,0.897607917198911,1.20987035287544,0.889923074756833,3.78450186999519,NA,NA
"TD","TD",65,87.22,-153.14,NA,NA,310.28,318.05,0.398145136190578,1.04858012497425,0.308952043808035,1.60442891838536,NA,NA
"TD","TD",66,85.28,-113.94,NA,NA,231.88,239.65,0.470244030002505,1.37089849868789,0.159473920870598,1.44325074928679,NA,NA
"TD","TD",67,94.44,-76.4,NA,NA,156.8,164.57,0.824348853668198,2.18002879429133,0.653617041757156,2.04181000902603,NA,NA
"TD","TD",68,89.44,-105.41,NA,NA,214.82,222.59,0.503097830805928,1.32283924566582,0.101668169460402,2.52820708113963,NA,NA
"TD","TD",69,91.11,-114.87,NA,NA,233.74,241.51,0.361050225095823,2.17336245528878,0.246492874239545,2.39656330158013,NA,NA
"TD","TD",70,93.89,-84.85,NA,NA,173.7,181.47,0.964988884748891,1.18922751862556,0.890718412437485,5.22215846438052,NA,NA
"TD","TD",71,93.06,-74.56,NA,NA,153.12,160.89,0.789667062694207,3.04544003671947,0.756931350724887,1.00060041236216,NA,NA
"TD","TD",72,92.22,-96.95,NA,NA,197.9,205.67,0.628910263301805,3.95466302318459,0.447728094931596,1.76778285169152,NA,NA
"TD","TD",73,91.67,-108.67,NA,NA,221.34,229.11,0.415234696352854,1.7106761354533,0.347462436013016,2.90067308403815,NA,NA
"TD","TD",74,79.44,-181.24,NA,NA,366.48,374.25,0.857857148861513,1.936107955831,0.01,1.01,NA,NA
"TD","TD",75,91.67,-90.83,NA,NA,185.66,193.43,0.629901704145595,1.19926888635382,0.727915256805334,1,NA,NA
"TD","TD",76,89.44,-132.91,NA,NA,269.82,277.59,0.359289909945801,1.36449700228535,0.292274688609692,1.97299657016025,NA,NA
"TD","TD",77,91.67,-102.39,NA,NA,208.78,216.55,0.446684151422232,2.46860518856885,0.335009540100743,2.60371691797193,NA,NA
"TD","TD",78,89.17,-134.39,NA,NA,272.78,280.55,0.378760501742363,1.43229853129014,0.256883471090286,4.42496555352729,NA,NA
"TD","TD",79,89.72,-89.91,NA,NA,183.82,191.59,0.372670353855938,1.68600267870352,0.142008839567977,1.42109321904465,NA,NA
"TD","TD",80,89.17,-124,NA,NA,252,259.77,0.428967847023159,1.43009595386684,0.277469172742376,1.80274825061601,NA,NA
"TD","TD",81,82.22,-175.51,NA,NA,355.02,362.79,0.111280993092805,1.04204804978253,0.118508243287852,1.89953215554084,NA,NA
"TD","TD",82,87.5,-99.23,NA,NA,202.46,210.23,0.142161799827591,2.60663627263189,0.108739511370543,1.64869277012638,NA,NA
"TD","TD",83,94.17,-78.19,NA,NA,160.38,168.15,0.779834397835657,4.55762586234994,0.852648508981474,5.08153002730755,NA,NA
"TD","TD",84,91.39,-104.57,NA,NA,213.14,220.91,0.386252531083301,1.63052160199732,0.293134876865474,1.96518272062487,NA,NA
"TD","TD",85,87.78,-148.16,NA,NA,300.32,308.09,0.23896856745705,1.3059749789536,0.359601732467335,1.40508169901083,NA,NA
"TD","TD",86,91.94,-88.94,NA,NA,181.88,189.65,0.670282299863175,1.1162636061199,0.747521866513776,1,NA,NA
"TD","TD",87,92.5,-101.71,NA,NA,207.42,215.19,0.560497718863189,1.79223784707011,0.575595219859634,2.12188114044787,NA,NA
"TD","TD",88,91.67,-90.63,NA,NA,185.26,193.03,0.915246691787615,1.1942126606591,0.905412415397122,1,NA,NA
"TD","TD",89,76.39,-200.77,NA,NA,405.54,413.31,0.589335348224267,1.93161117188157,0.01,1.01,NA,NA
"TD","TD",90,93.89,-75.68,NA,NA,155.36,163.13,0.987134294584394,1.60082370741293,0.890671769530317,5.12966568644115,NA,NA
"TD","TD",91,88.06,-137.49,NA,NA,278.98,286.75,0.401124990079552,1.43657126976177,0.295931697169603,1.67669857597727,NA,NA
"TD","TD",92,92.22,-101.43,NA,NA,206.86,214.63,0.565618214197457,1.06491599744186,0.667792305146441,1.39989644777851,NA,NA
"TD","TD",93,88.61,-137.07,NA,NA,278.14,285.91,0.125127220060676,1.54644962819293,0.109440841589219,3.16612138832531,NA,NA
"TD","TD",94,94.72,-72.6,NA,NA,149.2,156.97,0.791645931312814,1.76679624943127,0.653516762555519,1.45179218916412,NA,NA
"TD","TD",95,85.56,-145.39,NA,NA,294.78,302.55,0.0988319513853639,1.09243298880756,0.082032131591605,2.69117580072478,NA,NA
"TD","TD",96,88.89,-99.43,NA,NA,202.86,210.63,0.333673485321924,1.79963922020125,0.209708665681421,1.37633248297723,NA,NA
"TD","TD",97,82.5,-128.96,NA,NA,261.92,269.69,0.10172016825527,1.62083033379167,0.0791489838731594,1.37290129137414,NA,NA
"TD","TD",98,82.78,-109.73,NA,NA,223.46,231.23,0.0187283449340612,1.16512183423941,0.0309869407865351,1,NA,NA
"TD","TD",99,84.72,-135.1,NA,NA,274.2,281.97,0.461979309096932,1.88084230940313,0.402675350687741,1,NA,NA
"TD","TD",100,94.17,-78.38,NA,NA,160.76,168.53,0.729020358063281,1.83565291385622,0.829099408724749,3.81118634470372,NA,NA
"TD","RSTD",1,93.61,-84.19,NA,NA,174.38,186.04,0.643091264180839,1.83357874206723,0.294200504384949,0.52362027144805,1.65621701573103,NA
"TD","RSTD",2,94.72,-68.54,NA,NA,143.08,154.74,0.724670132622123,2.43561604238095,0.391229510243297,0.571523184379435,1.38096210443402,NA
"TD","RSTD",3,93.89,-74.24,NA,NA,154.48,166.14,0.950232450617477,3.03779015681686,0.52847104537018,0.827279020554903,1.40446916631672,NA
"TD","RSTD",4,93.06,-94.02,NA,NA,194.04,205.7,0.682289758697152,1.07202245481312,0.281811965394308,0.519295315633584,1.81885694965381,NA
"TD","RSTD",5,90.56,-140.26,NA,NA,286.52,298.18,0.200363578274846,2.00568439900399,0.392829584803458,0.210982423385519,3.62969837399728,NA
"TD","RSTD",6,88.61,-174.83,NA,NA,355.66,367.32,0.321220333920792,1.29866566415876,0.468553622973918,0.315614614423729,5.87849014467753,NA
"TD","RSTD",7,90.83,-99.2,NA,NA,204.4,216.06,0.571441247593611,1.05021329503506,0.852920577598805,0.701519334658574,1.02586806743601,NA
"TD","RSTD",8,93.89,-79.07,NA,NA,164.14,175.8,0.973066303646192,1.39299949863926,0.412759786848583,0.784794431298364,4.17140465595495,NA
"TD","RSTD",9,92.22,-107.68,NA,NA,221.36,233.02,0.895209939451888,1.00547373959183,0.618865190878225,0.84342575076988,3.97642101355682,NA
"TD","RSTD",10,82.5,-111.45,NA,NA,228.9,240.56,0.0494146177079529,1.5078624105081,0.0169127356685367,0,1.01033186115306,NA
"TD","RSTD",11,86.39,-163.42,NA,NA,332.84,344.5,0.197620301274583,1.18983699940145,0.737200724095816,0.441280887496676,1,NA
"TD","RSTD",12,80.56,-106.88,NA,NA,219.76,231.42,0.0560640415642411,1.56602673046291,0.0430245022258554,0.0157153415596207,1.01622255702944,NA
"TD","RSTD",13,80.83,-105.71,NA,NA,217.42,229.08,0.051307131536305,2.23247370731968,0.0389378231136781,0.0128573939038568,1.00110679181667,NA
"TD","RSTD",14,92.78,-104.66,NA,NA,215.32,226.98,0.989872474921867,1.20800043705019,0.164154790806351,0.794927066875752,2.71341311774896,NA
"TD","RSTD",15,94.72,-68.81,NA,NA,143.62,155.28,0.711294803768396,1.57632797351107,0.430243601179155,0.638475388158927,1.37934929969415,NA
"TD","RSTD",16,81.11,-120.78,NA,NA,247.56,259.22,0.0768930825870484,1.0096698673442,0.025348356071769,0.00223562093444194,1.01129934712456,NA
"TD","RSTD",17,94.72,-68.53,NA,NA,143.06,154.72,0.797194604296237,3.5054881726885,0.407684788274188,0.595834712710007,1.37665811747821,NA
"TD","RSTD",18,94.17,-76.13,NA,NA,158.26,169.92,0.731893435353413,2.27495420533688,0.280965213117576,0.503520159798019,1.88779142174567,NA
"TD","RSTD",19,93.33,-86.73,NA,NA,179.46,191.12,0.809085062006488,1.79705669912965,0.326517290320755,0.653895116505137,4.88316750468932,NA
"TD","RSTD",20,93.06,-95.31,NA,NA,196.62,208.28,0.511981163173914,3.39124982816227,0.352029518300317,0.350224068492595,2.9432790998364,NA
"TD","RSTD",21,91.39,-124.83,NA,NA,255.66,267.32,0.226354157319292,2.66897989056053,0.790093593340013,0.584126689997022,2.84556953859807,NA
"TD","RSTD",22,90,-120.84,NA,NA,247.68,259.34,0.300222688354552,1.95544207743825,0.164023639123295,0.183528533945214,4.46443807540271,NA
"TD","RSTD",23,93.89,-73.43,NA,NA,152.86,164.52,0.984172471100464,2.69604673600736,0.191536909606651,0.54380783809711,1.52111755787632,NA
"TD","RSTD",24,91.94,-111.25,NA,NA,228.5,240.16,0.540354023920372,1.23410649768987,0.400810848653804,0.503363974087814,5.59240171270466,NA
"TD","RSTD",25,92.22,-104.03,NA,NA,214.06,225.72,0.870058757020161,1.32718323590234,0.380451164669514,0.734447787521063,1.37316515414198,NA
"TD","RSTD",26,77.5,-142.74,NA,NA,291.48,303.14,0.0660558908712119,2.97567781611326,0.0360758159882882,0.0102971040610329,1,NA
"TD","RSTD",27,91.67,-87.27,NA,NA,180.54,192.2,0.973287776112556,1.26051322789863,1,0.906238123229046,1,NA
"TD","RSTD",28,91.39,-114.85,NA,NA,235.7,247.36,0.290595552418381,2.05573849655212,0.64637614231628,0.448817151908107,3.74046778817446,NA
"TD","RSTD",29,93.33,-83.76,NA,NA,173.52,185.18,0.988910319516435,1.21139730885625,0.375099543698549,0.75982014406028,3.49267843187151,NA
"TD","RSTD",30,92.5,-101.78,NA,NA,209.56,221.22,0.329378831898794,3.0851063261411,0.323787582905354,0.31736563656791,2.17303233620923,NA
"TD","RSTD",31,87.5,-193.89,NA,NA,393.78,405.44,0.11878991080448,1.83541438817502,0.555648074773682,0.182698032206433,5.51191986245322,NA
"TD","RSTD",32,82.5,-111.45,NA,NA,228.9,240.56,0.0508385861758143,1.41009616898373,0.0169127356685367,0,1.01033186115306,NA
"TD","RSTD",33,94.17,-76.63,NA,NA,159.26,170.92,0.684979062527418,1.75662852577144,0.243792162872079,0.456363204197065,1.96025969101485,NA
"TD","RSTD",34,92.5,-108.29,NA,NA,222.58,234.24,0.842564480379224,1.05992496339604,0.956227151872974,0.892485901568706,5.42696293381535,NA
"TD","RSTD",35,92.22,-109.07,NA,NA,224.14,235.8,0.27115519088693,3.69503675574873,0.663352810518693,0.46688789488719,5.98119322447787,NA
"TD","RSTD",36,94.17,-79.72,NA,NA,165.44,177.1,0.779200294986367,1.45758824376389,0.668293129164114,0.671375154380691,1.56772644034432,NA
"TD","RSTD",37,93.89,-75.22,NA,NA,156.44,168.1,0.982565350597724,4.92570209977795,0.250976022505793,0.632889779306802,2.85434133829998,NA
"TD","RSTD",38,91.94,-111.78,NA,NA,229.56,241.22,0.533772448310629,1.2251683762297,0.70987266325921,0.620937789453274,4.17656263208742,NA
"TD","RSTD",39,89.72,-115.82,NA,NA,237.64,249.3,0.128862570039928,2.75030500992181,0.354529989189575,0.279083544534367,1.42968003141249,NA
"TD","RSTD",40,86.94,-151.01,NA,NA,308.02,319.68,0.420502026332542,1.08286330314484,0.388370384039841,0.353548377786946,1.37286227447579,NA
"TD","RSTD",41,94.44,-77.24,NA,NA,160.48,172.14,0.860091791022569,2.2001721150753,0.780960400020889,0.678231933737411,1.46783810207412,NA
"TD","RSTD",42,92.78,-101.27,NA,NA,208.54,220.2,0.633000507717952,1.31639195521562,0.211436736767992,0.43078799242792,5.10069187912382,NA
"TD","RSTD",43,93.06,-87.66,NA,NA,181.32,192.98,0.512010124279186,3.01376353887389,0.655193695355144,0.448303289800109,1.37322816544195,NA
"TD","RSTD",44,77.22,-124.48,NA,NA,254.96,266.62,0.4054856733419,4.89528230370438,0.0439546832085854,0.0173012815115449,1.0000191808977,NA
"TD","RSTD",45,85.56,-162.97,NA,NA,331.94,343.6,0.319981756620109,1.26415652967989,0.129215944545293,0.141899441785717,3.64215336748879,NA
"TD","RSTD",46,94.17,-74.39,NA,NA,154.78,166.44,0.947748523205519,2.36391219958187,0.804167819498334,0.88472842209903,4.38782161540816,NA
"TD","RSTD",47,93.06,-96.53,NA,NA,199.06,210.72,0.885661983396858,2.4762263855988,0.722920392794407,0.861973647081325,1.38165616228552,NA
"TD","RSTD",48,78.89,-141.33,NA,NA,288.66,300.32,0.119032545015216,1.2109820744954,0.0377388801920065,0.0124119138047163,1.00834421494843,NA
"TD","RSTD",49,94.44,-75.01,NA,NA,156.02,167.68,0.931592519162223,1.64870583964512,0.50506491466081,0.81482982925753,2.82182270109227,NA
"TD","RSTD",50,93.61,-90.35,NA,NA,186.7,198.36,0.753800751408562,3.89878896835935,0.935631786744517,0.699850680240268,2.87906334832814,NA
"TD","RSTD",51,82.78,-102.76,NA,NA,211.52,223.18,0.080542077543214,1.38312963815406,0.0382047534647709,0.0114453303497,1.0189959932476,NA
"TD","RSTD",52,82.22,-111.03,NA,NA,228.06,239.72,0.0462017410900444,1.57751976652071,0.0169388763502759,6.39400902645214e-05,1.00997559186476,NA
"TD","RSTD",53,91.39,-122.69,NA,NA,251.38,263.04,0.407168375095353,1.8810732345608,0.266863964164473,0.277433093331182,5.22918060538741,NA
"TD","RSTD",54,94.17,-74.07,NA,NA,154.14,165.8,0.960197768406942,1.62981824576855,0.655884684129249,0.857806073914232,5.03384693338764,NA
"TD","RSTD",55,93.89,-85.23,NA,NA,176.46,188.12,0.745619997614995,1.08382892229572,0.739819929448364,0.671854387184348,1.39514911841946,NA
"TD","RSTD",56,77.5,-140.8,NA,NA,287.6,299.26,0.387793875532225,1.18421270139515,0.0357512088499146,0.0109147367767992,1.00547718124461,NA
"TD","RSTD",57,92.78,-97.11,NA,NA,200.22,211.88,0.640330957481638,1.32346468325704,0.406362068983163,0.562143402076878,2.33965717439314,NA
"TD","RSTD",58,90.28,-100.24,NA,NA,206.48,218.14,0.46626549679786,1.18377712974325,0.824681886624839,0.403866836163244,1,NA
"TD","RSTD",59,94.72,-68.87,NA,NA,143.74,155.4,0.781977394130081,2.17335850927503,0.450399641441098,0.592857436502523,1.39216379234477,NA
"TD","RSTD",60,87.78,-158.91,NA,NA,323.82,335.48,0.185236022341996,1.16209726792475,0.858033655871549,0.292363646591027,1.22574937022099,NA
"TD","RSTD",61,93.61,-86.4,NA,NA,178.8,190.46,0.703108243644238,1.190494351089,0.24621776166799,0.481955776796772,2.47566771426911,NA
"TD","RSTD",62,89.17,-112.57,NA,NA,231.14,242.8,0.540940156206489,2.71158919288757,0.127867633245884,0.16029075955901,2.04278397264876,NA
"TD","RSTD",63,92.22,-106.81,NA,NA,219.62,231.28,0.265401779906824,2.94766673623564,0.370600768958014,0.342956132813877,3.06693690036673,NA
"TD","RSTD",64,91.67,-92.69,NA,NA,191.38,203.04,0.897607917198911,1.20987035287544,0.126525189592037,0.286592468682173,1.39837561467519,NA
"TD","RSTD",65,86.11,-147.58,NA,NA,301.16,312.82,0.398145136190578,1.04858012497425,0.643970900339169,0.358336689342837,1,NA
"TD","RSTD",66,89.17,-136.61,NA,NA,279.22,290.88,0.470244030002505,1.37089849868789,0.330110381452646,0.333319949052445,2.04657970036748,NA
"TD","RSTD",67,94.72,-72.69,NA,NA,151.38,163.04,0.824348853668198,2.18002879429133,0.755829544691977,0.673871995483964,1.47552107775484,NA
"TD","RSTD",68,91.67,-106.46,NA,NA,218.92,230.58,0.503097830805928,1.32283924566582,0.907418898890638,0.488672747269309,1.3727293839543,NA
"TD","RSTD",69,86.11,-113.28,NA,NA,232.56,244.22,0.361050225095823,2.17336245528878,0.512335662471198,0.334806787369632,1,NA
"TD","RSTD",70,93.89,-82.77,NA,NA,171.54,183.2,0.964988884748891,1.18922751862556,0.456295814670281,0.800270836013352,1.42291544151269,NA
"TD","RSTD",71,94.72,-68.84,NA,NA,143.68,155.34,0.789667062694207,3.04544003671947,0.506646589915785,0.627528887740873,1.37294243968436,NA
"TD","RSTD",72,92.5,-81.05,NA,NA,168.1,179.76,0.628910263301805,3.95466302318459,0.551113321432386,0.640732295099895,1.041520194806,NA
"TD","RSTD",73,91.67,-113.39,NA,NA,232.78,244.44,0.415234696352854,1.7106761354533,0.864767296425626,0.50830241616922,3.47310191580851,NA
"TD","RSTD",74,94.44,-77.3,NA,NA,160.6,172.26,0.857857148861513,1.936107955831,0.740882385791802,0.671338572057908,1.4826368192689,NA
"TD","RSTD",75,92.78,-94.45,NA,NA,194.9,206.56,0.629901704145595,1.19926888635382,0.679098533552146,0.737255274681097,1.37552813704032,NA
"TD","RSTD",76,83.06,-115.69,NA,NA,237.38,249.04,0.359289909945801,1.36449700228535,0.104225100368699,0.0618216642116507,1.33559660804073,NA
"TD","RSTD",77,91.67,-101.39,NA,NA,208.78,220.44,0.446684151422232,2.46860518856885,0.269055953705609,0.307031758765579,3.06445533299731,NA
"TD","RSTD",78,79.72,-123.58,NA,NA,253.16,264.82,0.378760501742363,1.43229853129014,0.0450231510802684,0.0177107402256371,1.03513072451006,NA
"TD","RSTD",79,79.72,-123.57,NA,NA,253.14,264.8,0.372670353855938,1.68600267870352,0.0450111208708567,0.0177250421650523,1.03513223814491,NA
"TD","RSTD",80,87.78,-140.72,NA,NA,287.44,299.1,0.428967847023159,1.43009595386684,0.998782708381086,0.724889275332052,1,NA
"TD","RSTD",81,75.83,-175.09,NA,NA,356.18,367.84,0.111280993092805,1.04204804978253,0.0175,0.01,1.01,NA
"TD","RSTD",82,91.67,-95.14,NA,NA,196.28,207.94,0.142161799827591,2.60663627263189,0.26920114564549,0.250110185826923,1.85318817616176,NA
"TD","RSTD",83,94.72,-70.99,NA,NA,147.98,159.64,0.779834397835657,4.55762586234994,0.285007359031112,0.483048008974824,1.82592153721711,NA
"TD","RSTD",84,77.5,-123.09,NA,NA,252.18,263.84,0.386252531083301,1.63052160199732,0.0404286860133802,0.0144625480978253,1.0183185032569,NA
"TD","RSTD",85,87.22,-138.33,NA,NA,282.66,294.32,0.23896856745705,1.3059749789536,0.150322282147845,0.152170953913122,2.24724474247874,NA
"TD","RSTD",86,91.94,-88.65,NA,NA,183.3,194.96,0.670282299863175,1.1162636061199,0.746758147537307,0.710050416544857,1,NA
"TD","RSTD",87,92.78,-83.98,NA,NA,173.96,185.62,0.560497718863189,1.79223784707011,0.201858776296663,0.314600790288012,2.43151882794649,NA
"TD","RSTD",88,93.61,-86.64,NA,NA,179.28,190.94,0.915246691787615,1.1942126606591,0.265291135316689,0.660705335688301,1.38080775961704,NA
"TD","RSTD",89,91.11,-92.28,NA,NA,190.56,202.22,0.589335348224267,1.93161117188157,0.686834529432674,0.681071327396514,1,NA
"TD","RSTD",90,91.94,-88.92,NA,NA,183.84,195.5,0.987134294584394,1.60082370741293,0.491516542891098,0.802498534050096,1.17389481096321,NA
"TD","RSTD",91,88.33,-141.94,NA,NA,289.88,301.54,0.401124990079552,1.43657126976177,0.394383601820435,0.394085548582944,1.47380885440682,NA
