"simulate_model","fit_model","iteration","ACC","LogL","LogPr","LogPo","AIC","BIC","input_param_1","input_param_2","output_param_1","output_param_2","output_param_3","input_param_3"
"TD","TD",1,92.5,-81.68,NA,NA,167.36,175.13,0.643091264180839,1.83357874206723,0.755395025141222,1.00000336100742,NA,NA
"TD","TD",2,93.06,-74.64,NA,NA,153.28,161.05,0.724670132622123,2.43561604238095,0.751239938293687,1.0000010285152,NA,NA
"TD","TD",3,91.94,-79.95,NA,NA,163.9,171.67,0.950232450617477,3.03779015681686,0.905468205724273,1.0000002131312,NA,NA
"TD","TD",4,91.94,-89.33,NA,NA,182.66,190.43,0.682289758697152,1.07202245481312,0.713812806059422,1.00000145395602,NA,NA
"TD","TD",5,88.33,-126.47,NA,NA,256.94,264.71,0.200363578274846,2.00568439900399,0.108899693681553,4.36775881308997,NA,NA
"TD","TD",6,81.39,-139.19,NA,NA,282.38,290.15,0.321220333920792,1.29866566415876,0.074880401137427,1.39378771810003,NA,NA
"TD","TD",7,90.56,-102,NA,NA,208,215.77,0.571441247593611,1.05021329503506,0.679100909597617,1.0000005791226,NA,NA
"TD","TD",8,91.67,-83.51,NA,NA,171.02,178.79,0.973066303646192,1.39299949863926,0.905451359645258,1.00000057573619,NA,NA
"TD","TD",9,90,-102.22,NA,NA,208.44,216.21,0.895209939451888,1.00547373959183,0.864120882972821,1.00000109665607,NA,NA
"TD","TD",10,88.06,-119.3,NA,NA,242.6,250.37,0.0494146177079529,1.5078624105081,0.0528469814003714,4.20980010096821,NA,NA
"TD","TD",11,88.06,-140.36,NA,NA,284.72,292.49,0.197620301274583,1.18983699940145,0.107424398271741,4.3814206600694,NA,NA
"TD","TD",12,86.39,-120.37,NA,NA,244.74,252.51,0.0560640415642411,1.56602673046291,0.0900780887007035,2.0625568769733,NA,NA
"TD","TD",13,85,-112.21,NA,NA,228.42,236.19,0.051307131536305,2.23247370731968,0.11344438545756,1.4196647013808,NA,NA
"TD","TD",14,91.39,-87.08,NA,NA,178.16,185.93,0.989872474921867,1.20800043705019,0.905662955509116,1.00000015357732,NA,NA
"TD","TD",15,93.06,-74.64,NA,NA,153.28,161.05,0.711294803768396,1.57632797351107,0.751239938293687,1.0000010285152,NA,NA
"TD","TD",16,87.22,-116.16,NA,NA,236.32,244.09,0.0768930825870484,1.0096698673442,0.058673367773299,3.12969366853522,NA,NA
